age_ka,d18O,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,d18Ow_IV,d18O_T,Tw
2386,3.530684552,-14.945,6.878,8.369,60.271,7.947,-19.624,-20.598,-52.549,-25.294,0.116,0.185,-0.739
2385,3.507375581,-13.734,6.141,7.975,60.231,7.898,-19.624,-20.598,-52.549,-25.294,0.108,0.169,-0.676
2384,3.48406661,-12.532,5.429,7.56,60.195,7.849,-19.624,-20.598,-52.549,-25.294,0.101,0.153,-0.613
2383,3.431894098,-9.874,4.747,7.121,60.163,7.801,-19.624,-20.598,-52.549,-25.294,0.093,0.109,-0.435
2382,3.373621671,-6.96,3.337,6.041,60.101,7.695,-19.624,-20.598,-52.549,-25.294,0.077,0.067,-0.268
2381,3.321209546,-4.387,1.987,4.644,60.05,7.578,-19.624,-20.598,-52.549,-25.294,0.059,3.30E-02,-1.30E-01
2380,3.28624609,-2.696,1.016,3.175,60.02,7.475,-19.624,-20.598,-52.549,-25.294,0.043,1.30E-02,-0.054
2379,3.251282634,-1.025,5.17E-01,2.063,60.008,7.408,-19.624,-20.598,-52.549,-25.294,0.032,-0.011,0.045
2378,3.274205632,-2.118,1.52E-01,0.831,60.001,7.341,-19.624,-20.598,-52.549,-25.294,2.20E-02,2.20E-02,-0.087
2377,3.324708402,-4.557,0.376,1.653,60.005,7.385,-16.66,-18.805,-52.531,-25.136,0.024,0.071,-0.283
2376,3.370400859,-6.8,1.073,3.28,60.022,7.482,-16.273,-18.382,-52.515,-25.047,0.037,0.103,-0.414
2375,3.374285688,-6.993,1.921,4.56,60.048,7.572,-16.371,-18.401,-52.503,-25.006,0.049,0.095,-0.382
2374,3.378170516,-7.185,2.001,4.661,60.051,7.58,-16.453,-18.435,-52.492,-24.978,0.05,0.098,-0.393
2373,3.382055345,-7.378,2.083,4.761,60.054,7.587,-16.526,-18.479,-52.483,-24.959,0.053,0.099,-0.395
2372,3.385940173,-7.571,2.166,4.86,60.056,7.595,-16.595,-18.531,-52.475,-24.947,0.054,0.102,-0.409
2371,3.389825002,-7.764,2.251,4.958,60.059,7.603,-16.661,-18.586,-52.469,-24.94,0.055,0.105,-0.419
2370,3.479035924,-12.274,2.336,5.055,60.062,7.611,-16.725,-18.644,-52.463,-24.938,0.056,0.193,-0.771
2369,3.572271807,-17.128,4.604,7.023,60.156,7.791,-17.246,-19.017,-52.462,-24.986,0.085,0.258,-1.031
2368,3.643315384,-20.925,7.474,8.665,60.304,7.985,-18.038,-19.52,-52.467,-25.077,0.118,0.295,-1.18
2367,3.67827884,-22.824,9.91,9.724,60.454,8.137,-18.913,-20.032,-52.478,-25.186,0.148,0.3,-1.202
2366,3.713242296,-24.744,11.168,10.203,60.54,8.213,-19.716,-20.482,-52.491,-25.289,0.165,0.318,-1.272
2365,3.685756955,-23.233,12.458,10.662,60.635,8.29,-20.467,-20.882,-52.506,-25.387,0.183,0.273,-1.093
2364,3.643309755,-20.925,11.442,10.303,60.559,8.229,-20.467,-20.882,-52.506,-25.387,0.172,0.242,-0.966
2363,3.710561767,-24.596,9.91,9.724,60.454,8.137,-20.467,-20.882,-52.506,-25.387,0.156,0.325,-1.299
2362,3.827923515,-31.184,12.358,10.627,60.627,8.284,-21.048,-21.188,-52.519,-25.46,0.184,0.414,-1.656
2361,3.835494254,-31.617,16.853,12.076,61.008,8.547,-21.881,-21.586,-52.547,-25.584,0.238,0.368,-1.47
2360,3.781703453,-28.562,17.15,12.167,61.036,8.565,-22.574,-21.908,-52.573,-25.683,0.246,0.306,-1.224
2359,3.806672506,-29.974,15.057,11.517,60.845,8.442,-22.574,-21.908,-52.573,-25.683,0.222,0.354,-1.417
2358,3.884913672,-34.467,16.024,11.82,60.931,8.499,-23.047,-22.122,-52.59,-25.741,0.235,0.42,-1.679
2357,3.930788709,-37.148,19.1,12.757,61.231,8.679,-23.653,-22.391,-52.619,-25.832,0.274,0.427,-1.706
2356,3.950349001,-38.302,20.926,13.306,61.43,8.786,-24.262,-22.658,-52.652,-25.929,0.3,0.42,-1.68
2355,3.920362832,-36.536,21.708,13.541,61.52,8.832,-24.809,-22.893,-52.685,-26.014,0.314,0.376,-1.506
2354,3.842121667,-31.997,20.51,13.181,61.383,8.761,-24.809,-22.893,-52.685,-26.014,0.299,0.313,-1.251
2353,3.781940251,-28.576,17.41,12.246,61.061,8.58,-24.809,-22.893,-52.685,-26.014,0.263,0.289,-1.156
2352,3.742819668,-26.384,15.066,11.52,60.846,8.443,-24.809,-22.893,-52.685,-26.014,0.236,0.277,-1.108
2351,3.691473399,-23.546,13.57,11.037,60.721,8.355,-24.809,-22.893,-52.685,-26.014,0.218,0.243,-0.972
2350,3.62301238,-19.831,11.652,10.378,60.575,8.242,-24.809,-22.893,-52.685,-26.014,0.196,0.197,-0.787
2349,3.52001392,-14.389,9.196,9.435,60.408,8.093,-24.809,-22.893,-52.685,-26.014,0.167,0.123,-0.491
2348,3.358641517,-6.22,5.812,7.787,60.215,7.876,-24.809,-22.893,-52.685,-26.014,0.125,3.30E-03,-0.013
2347,3.269174868,-1.878,1.684,4.246,60.04,7.549,-24.809,-22.893,-52.685,-26.014,0.064,-0.025,0.101
2346,3.327855742,-4.71,0.321,1.478,60.004,7.375,-24.809,-22.893,-52.685,-26.014,0.033,0.064,-0.258
2345,3.364487795,-6.508,1.125,3.374,60.023,7.488,-20.57,-21.148,-52.651,-25.705,0.042,0.093,-0.371
2344,3.344927503,-5.545,1.8,4.403,60.044,7.56,-18.884,-20.299,-52.621,-25.495,0.05,0.065,-0.26
2343,3.314943439,-4.082,1.424,3.867,60.032,7.522,-18.884,-20.299,-52.621,-25.495,0.045,0.04,-0.159
2342,3.251372492,-1.03,0.917,2.984,60.017,7.463,-18.884,-20.299,-52.621,-25.495,0.038,-0.016,0.066
2341,3.208445084,0.994,1.53E-01,0.834,60.001,7.341,-18.884,-20.299,-52.621,-25.495,2.20E-02,-0.044,0.176
2340,3.25245574,-1.081,0,0,57.303,6.803,-18.884,-20.299,-52.621,-25.495,-2.60E-02,0.049,-0.195
2339,3.297184883,-3.223,1.62E-01,0.874,60.001,7.343,-15.477,-17.92,-52.593,-25.273,2.10E-02,0.046,-0.184
2338,3.346085612,-5.602,0.659,2.424,60.011,7.429,-15.508,-17.544,-52.57,-25.133,0.031,0.085,-0.339
2337,3.396482242,-8.096,1.446,3.9,60.033,7.524,-15.79,-17.682,-52.55,-25.057,0.043,0.123,-0.494
2336,3.460053189,-11.303,2.486,5.219,60.068,7.624,-16.212,-18.029,-52.534,-25.029,0.059,0.171,-0.684
2335,3.523035711,-14.546,4.077,6.642,60.132,7.752,-16.799,-18.507,-52.523,-25.044,0.079,0.214,-0.856
2334,3.576285105,-17.34,5.904,7.841,60.219,7.882,-17.5,-19.029,-52.517,-25.092,0.101,0.245,-0.98
2333,3.629534498,-20.182,7.606,8.729,60.312,7.994,-18.244,-19.537,-52.515,-25.158,0.122,0.278,-1.111
2332,3.64,-20.746,9.424,9.529,60.422,8.107,-19.02,-20.022,-52.519,-25.239,0.144,0.266,-1.064
2331,3.64,-20.746,9.792,9.678,60.446,8.13,-19.655,-20.412,-52.523,-25.307,0.15,0.26,-1.039
2330,3.636178706,-20.54,9.792,9.678,60.446,8.13,-20.144,-20.712,-52.526,-25.358,0.152,0.254,-1.018
2329,3.592011433,-18.175,9.657,9.624,60.437,8.122,-20.144,-20.712,-52.526,-25.358,0.15,0.212,-0.847
2328,3.54784416,-15.842,8.132,8.973,60.342,8.027,-20.144,-20.712,-52.526,-25.358,0.134,0.183,-0.734
2327,3.530882076,-14.955,6.681,8.267,60.26,7.934,-20.144,-20.712,-52.526,-25.358,0.119,0.182,-0.728
2326,3.560326924,-16.498,6.147,7.978,60.232,7.898,-20.144,-20.712,-52.526,-25.358,0.113,0.217,-0.869
2325,3.589771773,-18.056,7.083,8.473,60.282,7.96,-20.139,-20.779,-52.522,-25.349,0.121,0.239,-0.957
2324,3.638433244,-20.661,8.057,8.939,60.338,8.022,-20.286,-20.895,-52.521,-25.36,0.131,0.278,-1.11
2323,3.697322941,-23.867,9.737,9.656,60.442,8.126,-20.622,-21.08,-52.525,-25.397,0.15,0.317,-1.269
2322,3.756212639,-27.131,11.867,10.455,60.59,8.255,-21.121,-21.321,-52.534,-25.459,0.176,0.351,-1.402
2321,3.756556104,-27.151,14.08,11.204,60.763,8.385,-21.723,-21.596,-52.549,-25.541,0.203,0.323,-1.293
2320,3.752875498,-26.945,14.093,11.208,60.764,8.386,-22.203,-21.81,-52.563,-25.604,0.206,0.316,-1.266
2319,3.749194892,-26.739,13.952,11.162,60.752,8.378,-22.203,-21.81,-52.563,-25.604,0.205,0.314,-1.258
2318,3.745514286,-26.534,13.812,11.116,60.741,8.37,-22.203,-21.81,-52.563,-25.604,0.203,0.312,-1.249
2317,3.74183368,-26.329,13.673,11.071,60.73,8.361,-22.203,-21.81,-52.563,-25.604,0.202,0.31,-1.24
2316,3.732612294,-25.816,13.533,11.024,60.718,8.353,-22.203,-21.81,-52.563,-25.604,0.2,0.302,-1.209
2315,3.71788987,-25.001,13.185,10.908,60.691,8.333,-22.203,-21.81,-52.563,-25.604,0.197,0.291,-1.165
2314,3.703167445,-24.189,12.632,10.721,60.648,8.3,-22.203,-21.81,-52.563,-25.604,0.191,0.282,-1.13
2313,3.674001297,-22.591,12.083,10.531,60.606,8.268,-22.203,-21.81,-52.563,-25.604,0.185,0.259,-1.037
2312,3.640875842,-20.793,11.012,10.146,60.529,8.204,-22.203,-21.81,-52.563,-25.604,0.173,0.238,-0.95
2311,3.605500775,-18.893,9.823,9.69,60.448,8.132,-22.203,-21.81,-52.563,-25.604,0.16,0.215,-0.86
2310,3.539249865,-15.392,8.591,9.177,60.37,8.056,-22.203,-21.81,-52.563,-25.604,0.147,0.162,-0.649
2309,3.472998956,-11.964,6.409,8.122,60.246,7.916,-22.203,-21.81,-52.563,-25.604,0.122,0.121,-0.483
2308,3.419665798,-9.258,4.434,6.904,60.148,7.779,-22.203,-21.81,-52.563,-25.604,0.098,0.091,-0.366
2307,3.390220949,-7.784,3.033,5.766,60.089,7.67,-22.203,-21.81,-52.563,-25.604,0.08,0.081,-0.323
2306,3.360776101,-6.325,2.345,5.065,60.063,7.611,-22.203,-21.81,-52.563,-25.604,0.07,0.061,-0.245
2305,3.352333594,-5.909,1.726,4.304,60.041,7.553,-22.203,-21.81,-52.563,-25.604,0.06,0.063,-0.251
2304,3.3560142,-6.09,1.563,4.074,60.036,7.536,-22.203,-21.81,-52.563,-25.604,0.057,0.069,-0.277
2303,3.359694806,-6.272,1.633,4.175,60.038,7.544,-19.721,-20.693,-52.544,-25.414,0.048,0.082,-0.327
2302,3.332996706,-4.961,1.705,4.275,60.041,7.551,-18.326,-19.947,-52.528,-25.275,0.049,0.054,-0.216
2301,3.303551857,-3.53,1.212,3.525,60.026,7.498,-18.326,-19.947,-52.528,-25.275,0.042,3.10E-02,-0.126
2300,3.279263376,-2.361,0.748,2.628,60.013,7.441,-18.326,-19.947,-52.528,-25.275,0.034,1.50E-02,-0.059
2299,3.27558277,-2.184,0.433,1.827,60.006,7.394,-18.326,-19.947,-52.528,-25.275,0.028,1.70E-02,-0.07
2298,3.271902164,-2.008,0.391,1.701,60.005,7.387,-18.326,-19.947,-52.528,-25.275,0.027,1.50E-02,-0.059
2297,3.30201196,-3.456,0.35,1.573,60.004,7.38,-18.326,-19.947,-52.528,-25.275,0.026,0.046,-0.183
2296,3.36826287,-6.695,0.726,2.579,60.012,7.438,-16.817,-18.89,-52.513,-25.137,0.032,0.107,-0.427
2295,3.43451378,-10.007,1.877,4.504,60.046,7.568,-16.683,-18.745,-52.501,-25.073,0.05,0.155,-0.618
2294,3.452820261,-10.935,3.404,6.099,60.104,7.7,-16.993,-18.946,-52.492,-25.062,0.07,0.153,-0.611
2293,3.456500867,-11.122,3.882,6.492,60.124,7.737,-17.3,-19.159,-52.486,-25.065,0.077,0.15,-0.599
2292,3.4639924,-11.504,3.98,6.568,60.128,7.745,-17.531,-19.327,-52.481,-25.069,0.078,0.156,-0.623
2291,3.544965734,-15.691,4.184,6.722,60.137,7.76,-17.731,-19.476,-52.477,-25.076,0.081,0.234,-0.936
2290,3.625939068,-19.988,6.59,8.219,60.255,7.928,-18.28,-19.809,-52.478,-25.129,0.109,0.287,-1.147
2289,3.681223291,-22.985,9.298,9.477,60.414,8.1,-19.033,-20.224,-52.486,-25.215,0.141,0.31,-1.241
2288,3.684903897,-23.186,11.276,10.243,60.548,8.219,-19.82,-20.635,-52.498,-25.313,0.166,0.289,-1.156
2287,3.688584503,-23.388,11.41,10.291,60.557,8.227,-20.448,-20.958,-52.509,-25.388,0.17,0.288,-1.153
2286,3.714916202,-24.836,11.545,10.34,60.567,8.236,-20.951,-21.213,-52.52,-25.448,0.174,0.311,-1.245
2285,3.755402869,-27.086,12.521,10.683,60.639,8.293,-21.445,-21.451,-52.532,-25.508,0.186,0.339,-1.357
2284,3.795889536,-29.363,14.049,11.194,60.76,8.383,-21.978,-21.696,-52.547,-25.578,0.206,0.36,-1.441
2283,3.836376203,-31.668,15.605,11.69,60.894,8.475,-22.535,-21.942,-52.567,-25.655,0.226,0.38,-1.522
2282,3.87686287,-34,17.185,12.177,61.039,8.567,-23.105,-22.188,-52.59,-25.737,0.247,0.399,-1.598
2281,3.905323022,-35.655,18.781,12.661,61.198,8.66,-23.679,-22.433,-52.617,-25.824,0.27,0.406,-1.622
2280,3.879558779,-34.156,19.911,13,61.318,8.726,-24.222,-22.661,-52.646,-25.907,0.287,0.363,-1.45
2279,3.853794537,-32.668,18.888,12.693,61.209,8.666,-24.222,-22.661,-52.646,-25.907,0.275,0.349,-1.396
2278,3.833160168,-31.484,17.87,12.385,61.106,8.607,-24.222,-22.661,-52.646,-25.907,0.263,0.34,-1.36
2277,3.818437744,-30.643,17.058,12.139,61.027,8.559,-24.222,-22.661,-52.646,-25.907,0.254,0.335,-1.338
2276,3.803715319,-29.807,16.482,11.962,60.973,8.526,-24.222,-22.661,-52.646,-25.907,0.247,0.326,-1.305
2275,3.819262434,-30.69,15.909,11.785,60.921,8.492,-24.222,-22.661,-52.646,-25.907,0.241,0.348,-1.394
2274,3.845026677,-32.164,16.515,11.972,60.976,8.528,-24.413,-22.729,-52.656,-25.918,0.247,0.368,-1.472
2273,3.865819427,-33.361,17.524,12.281,61.072,8.587,-24.65,-22.817,-52.669,-25.942,0.259,0.377,-1.507
2272,3.729637001,-25.651,18.344,12.529,61.153,8.634,-24.905,-22.914,-52.685,-25.973,0.27,0.23,-0.919
2271,3.593454576,-18.251,13.073,10.871,60.682,8.326,-24.905,-22.914,-52.685,-25.973,0.209,0.154,-0.617
2270,3.497690386,-13.233,8.181,8.995,60.345,8.03,-24.905,-22.914,-52.685,-25.973,0.152,0.115,-0.461
2269,3.490329174,-12.854,5.142,7.38,60.181,7.829,-24.905,-22.914,-52.685,-25.973,0.115,0.146,-0.582
2268,3.482967962,-12.475,4.927,7.241,60.171,7.814,-24.905,-22.914,-52.685,-25.973,0.112,0.141,-0.564
2267,3.455837125,-11.088,4.716,7.1,60.161,7.799,-24.905,-22.914,-52.685,-25.973,0.109,0.117,-0.467
2266,3.415350458,-9.041,3.963,6.555,60.127,7.744,-24.905,-22.914,-52.685,-25.973,0.099,0.086,-0.346
2265,3.374863791,-7.021,2.928,5.667,60.085,7.662,-24.905,-22.914,-52.685,-25.973,0.084,0.061,-0.244
2264,3.395907546,-8.068,2.013,4.676,60.051,7.581,-24.905,-22.914,-52.685,-25.973,0.069,0.097,-0.387
2263,3.425352395,-9.544,2.473,5.205,60.067,7.623,-21.989,-21.765,-52.652,-25.714,0.063,0.133,-0.53
2262,3.441005168,-10.335,3.173,5.895,60.094,7.682,-20.462,-21.105,-52.624,-25.537,0.071,0.14,-0.561
2261,3.385796076,-7.564,3.571,6.24,60.111,7.713,-19.582,-20.695,-52.601,-25.414,0.075,0.081,-0.323
2260,3.330586985,-4.844,2.247,4.955,60.059,7.603,-19.582,-20.695,-52.601,-25.414,0.059,4.10E-02,-0.165
2259,3.285226736,-2.647,1.171,3.455,60.024,7.494,-19.582,-20.695,-52.601,-25.414,0.044,1.10E-02,-4.50E-02
2258,3.252101281,-1.064,5.04E-01,2.029,60.007,7.406,-19.582,-20.695,-52.601,-25.414,0.032,-9.48E-03,0.038
2257,3.218975826,0.5,1.59E-01,0.861,60.001,7.343,-19.582,-20.695,-52.601,-25.414,2.30E-02,-0.034,0.135
2256,3.239516213,-0.468,0,0,57.55,7.05,-19.582,-20.695,-52.601,-25.414,-2.10E-02,3.10E-02,-0.123
2255,3.28000288,-2.396,0.062,0.386,60,7.319,-15,-17.037,-52.576,-25.206,1.80E-02,0.032,-0.127
2254,3.32031153,-4.343,0.442,1.853,60.006,7.396,-15.231,-16.807,-52.554,-25.073,0.025,0.065,-0.26
2253,3.346075772,-5.602,1.002,3.148,60.02,7.474,-15.514,-17.02,-52.536,-24.998,0.033,0.083,-0.331
2252,3.371840015,-6.871,1.446,3.9,60.033,7.524,-15.793,-17.322,-52.52,-24.955,0.038,0.103,-0.413
2251,3.396517935,-8.098,1.95,4.597,60.049,7.575,-16.089,-17.664,-52.507,-24.939,0.05,0.116,-0.465
2250,3.418601572,-9.204,2.486,5.22,60.068,7.624,-16.403,-18.017,-52.497,-24.94,0.058,0.131,-0.522
2249,3.440685208,-10.319,3.007,5.742,60.088,7.668,-16.722,-18.358,-52.488,-24.954,0.065,0.145,-0.582
2248,3.484050253,-12.531,3.562,6.233,60.11,7.713,-17.051,-18.686,-52.482,-24.977,0.073,0.181,-0.726
2247,3.54293995,-15.585,4.746,7.121,60.163,7.801,-17.5,-19.063,-52.479,-25.019,0.087,0.226,-0.903
2246,3.601829648,-18.698,6.525,8.185,60.252,7.923,-18.101,-19.493,-52.48,-25.084,0.109,0.263,-1.053
2245,3.64486955,-21.009,8.465,9.122,60.362,8.048,-18.801,-19.939,-52.485,-25.167,0.132,0.283,-1.132
2244,3.685356217,-23.211,9.965,9.746,60.457,8.14,-19.506,-20.356,-52.494,-25.255,0.151,0.305,-1.218
2243,3.72424937,-25.353,11.427,10.297,60.558,8.228,-20.204,-20.743,-52.505,-25.345,0.17,0.325,-1.299
2242,3.753694219,-26.991,12.87,10.802,60.666,8.314,-20.889,-21.101,-52.52,-25.436,0.188,0.335,-1.341
2241,3.783139068,-28.643,13.984,11.172,60.755,8.38,-21.531,-21.42,-52.537,-25.522,0.204,0.349,-1.398
2240,3.811010927,-30.221,15.112,11.535,60.85,8.446,-22.137,-21.71,-52.556,-25.605,0.219,0.362,-1.447
2239,3.836775169,-31.691,16.193,11.873,60.947,8.509,-22.709,-21.973,-52.576,-25.684,0.235,0.372,-1.489
2238,3.862539412,-33.172,17.2,12.182,61.041,8.568,-23.247,-22.213,-52.598,-25.76,0.249,0.383,-1.534
2237,3.906607309,-35.73,18.214,12.49,61.14,8.627,-23.756,-22.435,-52.622,-25.833,0.264,0.413,-1.651
2236,3.958135795,-38.763,19.962,13.016,61.323,8.729,-24.287,-22.664,-52.65,-25.915,0.288,0.44,-1.76
2235,4.00966428,-41.841,22.02,13.636,61.557,8.851,-24.847,-22.907,-52.685,-26.008,0.317,0.462,-1.85
2234,3.933210852,-37.291,24.086,14.266,61.814,8.974,-25.419,-23.161,-52.727,-26.111,0.348,0.355,-1.421
2233,3.855918124,-32.79,21.023,13.335,61.441,8.792,-25.419,-23.161,-52.727,-26.111,0.31,0.316,-1.263
2232,3.775571881,-28.217,17.953,12.411,61.114,8.612,-25.419,-23.161,-52.727,-26.111,0.274,0.272,-1.088
2231,3.687237335,-23.314,14.821,11.442,60.825,8.429,-25.419,-23.161,-52.727,-26.111,0.237,0.221,-0.882
2230,3.598902789,-18.542,11.496,10.322,60.563,8.233,-25.419,-23.161,-52.727,-26.111,0.197,0.171,-0.686
2229,3.545582404,-15.724,8.366,9.078,60.356,8.042,-25.419,-23.161,-52.727,-26.111,0.16,0.156,-0.623
2228,3.519818161,-14.379,6.609,8.229,60.256,7.929,-25.419,-23.161,-52.727,-26.111,0.138,0.152,-0.608
2227,3.494053919,-13.046,5.806,7.784,60.214,7.875,-25.419,-23.161,-52.727,-26.111,0.128,0.137,-0.546
2226,3.480695576,-12.359,5.036,7.312,60.176,7.822,-25.419,-23.161,-52.727,-26.111,0.117,0.133,-0.534
2225,3.469653757,-11.793,4.651,7.055,60.158,7.794,-25.419,-23.161,-52.727,-26.111,0.112,0.128,-0.511
2224,3.458149252,-11.206,4.34,6.837,60.144,7.772,-25.419,-23.161,-52.727,-26.111,0.108,0.12,-0.482
2223,3.443426828,-10.458,4.025,6.603,60.13,7.748,-25.419,-23.161,-52.727,-26.111,0.103,0.11,-0.441
2222,3.428704403,-9.713,3.634,6.293,60.113,7.718,-25.419,-23.161,-52.727,-26.111,0.098,0.101,-0.405
2221,3.415486484,-9.048,3.257,5.97,60.098,7.689,-25.419,-23.161,-52.727,-26.111,0.092,0.094,-0.374
2220,3.404444666,-8.494,2.931,5.67,60.085,7.662,-25.419,-23.161,-52.727,-26.111,0.087,0.088,-0.35
2219,3.393402848,-7.943,2.669,5.411,60.075,7.64,-25.419,-23.161,-52.727,-26.111,0.083,0.081,-0.323
2218,3.415463236,-9.047,2.416,5.144,60.065,7.618,-25.419,-23.161,-52.727,-26.111,0.079,0.107,-0.427
2217,3.452269297,-10.907,2.931,5.67,60.085,7.662,-22.604,-22.062,-52.69,-25.829,0.071,0.151,-0.604
2216,3.489075358,-12.789,3.867,6.48,60.123,7.736,-21.139,-21.446,-52.659,-25.639,0.081,0.178,-0.714
2215,3.518705135,-14.321,4.891,7.217,60.17,7.812,-20.421,-21.13,-52.633,-25.519,0.092,0.197,-0.787
2214,3.548149984,-15.858,5.772,7.764,60.213,7.873,-20.104,-20.986,-52.613,-25.446,0.102,0.216,-0.863
2213,3.573797416,-17.209,6.691,8.272,60.261,7.934,-20.044,-20.957,-52.597,-25.408,0.113,0.231,-0.922
2212,3.588519841,-17.989,7.524,8.689,60.307,7.988,-20.135,-20.996,-52.585,-25.395,0.123,0.235,-0.941
2211,3.603242265,-18.773,8.015,8.919,60.335,8.02,-20.277,-21.058,-52.576,-25.394,0.13,0.244,-0.974
2210,3.606017655,-18.921,8.514,9.143,60.365,8.051,-20.455,-21.136,-52.57,-25.402,0.136,0.24,-0.96
2209,3.598656443,-18.528,8.608,9.185,60.371,8.057,-20.604,-21.202,-52.564,-25.409,0.138,0.231,-0.924
2208,3.591295231,-18.137,8.357,9.074,60.356,8.041,-20.604,-21.202,-52.564,-25.409,0.135,0.226,-0.905
2207,3.550571122,-15.985,8.108,8.962,60.341,8.025,-20.604,-21.202,-52.564,-25.409,0.132,0.188,-0.753
2206,3.502723243,-13.493,6.769,8.313,60.265,7.939,-20.604,-21.202,-52.564,-25.409,0.118,0.154,-0.618
2205,3.465124636,-11.562,5.291,7.474,60.189,7.84,-20.604,-21.202,-52.564,-25.409,0.102,0.133,-0.532
2204,3.512972515,-14.024,4.215,6.745,60.139,7.762,-20.604,-21.202,-52.564,-25.409,0.09,0.193,-0.773
2203,3.560820395,-16.524,5.598,7.661,60.204,7.861,-20.2,-21.023,-52.552,-25.36,0.102,0.229,-0.915
2202,3.591436021,-18.144,7.099,8.481,60.283,7.961,-20.184,-21.016,-52.545,-25.351,0.118,0.243,-0.972
2201,3.595116627,-18.34,8.113,8.964,60.341,8.026,-20.328,-21.08,-52.541,-25.362,0.13,0.235,-0.939
2200,3.598797233,-18.536,8.237,9.02,60.349,8.034,-20.455,-21.136,-52.538,-25.373,0.132,0.236,-0.945
2199,3.634689751,-20.459,8.362,9.076,60.356,8.041,-20.569,-21.187,-52.536,-25.383,0.134,0.27,-1.081
2198,3.686218236,-23.258,9.605,9.602,60.434,8.118,-20.823,-21.296,-52.537,-25.412,0.149,0.307,-1.229
2197,3.737746721,-26.102,11.458,10.309,60.561,8.23,-21.235,-21.471,-52.544,-25.464,0.171,0.337,-1.347
2196,3.771676918,-27.998,13.378,10.973,60.706,8.344,-21.75,-21.686,-52.555,-25.534,0.195,0.347,-1.386
2195,3.804802373,-29.868,14.671,11.394,60.812,8.42,-22.275,-21.901,-52.57,-25.607,0.213,0.362,-1.449
2194,3.832642609,-31.454,15.951,11.798,60.925,8.495,-22.802,-22.115,-52.588,-25.682,0.23,0.372,-1.489
2193,3.843684428,-32.087,17.038,12.132,61.025,8.558,-23.309,-22.319,-52.608,-25.756,0.246,0.368,-1.47
2192,3.854726246,-32.721,17.472,12.265,61.067,8.583,-23.753,-22.494,-52.627,-25.818,0.254,0.371,-1.483
2191,3.854183211,-32.69,17.906,12.397,61.11,8.609,-24.144,-22.645,-52.646,-25.872,0.261,0.363,-1.452
2190,3.843048119,-32.05,17.885,12.39,61.108,8.608,-24.144,-22.645,-52.646,-25.872,0.261,0.352,-1.409
2189,3.831913027,-31.412,17.447,12.257,61.065,8.582,-24.144,-22.645,-52.646,-25.872,0.256,0.346,-1.384
2188,3.807722768,-30.034,17.01,12.124,61.023,8.556,-24.144,-22.645,-52.646,-25.872,0.251,0.327,-1.307
2187,3.780824343,-28.513,16.065,11.833,60.935,8.501,-24.144,-22.645,-52.646,-25.872,0.24,0.311,-1.243
2186,3.745888877,-26.555,15.023,11.507,60.843,8.441,-24.144,-22.645,-52.646,-25.872,0.228,0.287,-1.15
2185,3.70554124,-24.319,13.687,11.075,60.731,8.362,-24.144,-22.645,-52.646,-25.872,0.213,0.262,-1.048
2184,3.660258138,-21.843,12.172,10.562,60.613,8.273,-24.144,-22.645,-52.646,-25.872,0.196,0.234,-0.936
2183,3.606461289,-18.945,10.515,9.959,60.494,8.174,-24.144,-22.645,-52.646,-25.872,0.177,0.199,-0.796
2182,3.548996659,-15.903,8.624,9.191,60.372,8.058,-24.144,-22.645,-52.646,-25.872,0.156,0.163,-0.654
2181,3.468301385,-11.724,6.718,8.286,60.262,7.936,-24.144,-22.645,-52.646,-25.872,0.133,0.105,-0.422
2180,3.387606111,-7.654,4.303,6.81,60.142,7.769,-24.144,-22.645,-52.646,-25.872,0.102,0.056,-0.222
2179,3.396242036,-8.084,2.287,5,60.061,7.606,-24.144,-22.645,-52.646,-25.872,0.073,0.094,-0.375
2178,3.414174319,-8.982,2.48,5.213,60.068,7.623,-21.511,-21.575,-52.618,-25.639,0.062,0.122,-0.487
2177,3.416973349,-9.123,2.899,5.64,60.084,7.659,-20.034,-20.91,-52.594,-25.475,0.067,0.12,-0.481
2176,3.412490279,-8.897,2.967,5.704,60.086,7.665,-19.094,-20.444,-52.573,-25.353,0.067,0.116,-0.463
2175,3.400036039,-8.274,2.859,5.6,60.082,7.656,-19.094,-20.444,-52.573,-25.353,0.066,0.104,-0.418
2174,3.377620685,-7.158,2.567,5.305,60.071,7.631,-19.094,-20.444,-52.573,-25.353,0.062,0.086,-0.342
2173,3.373425072,-6.95,2.071,4.747,60.053,7.586,-19.094,-20.444,-52.573,-25.353,0.056,0.088,-0.35
2172,3.436188062,-10.091,1.983,4.639,60.05,7.578,-19.094,-20.444,-52.573,-25.353,0.055,0.151,-0.606
2171,3.498951053,-13.298,3.446,6.136,60.106,7.704,-18.623,-20.192,-52.556,-25.273,0.073,0.196,-0.786
2170,3.526448876,-14.724,5.179,7.404,60.183,7.832,-18.694,-20.227,-52.544,-25.25,0.093,0.203,-0.813
2169,3.553347301,-16.131,6.01,7.901,60.225,7.889,-18.894,-20.329,-52.536,-25.248,0.104,0.22,-0.878
2168,3.597117163,-18.446,6.858,8.359,60.27,7.945,-19.178,-20.473,-52.53,-25.263,0.114,0.253,-1.011
