latitude,depth,salinity,Estimated-Measured Salinity [pss-78]
-3.1907,492.676,34.607899,0.019238
-3.1907,586.906,34.555500,0.010800
-3.1907,688.031,34.544998,0.002592
-3.1907,787.125,34.539700,-0.000230
-3.1907,885.182,34.540699,0.001890
-3.1907,984.183,34.546600,0.001782
-3.1907,1086.104,34.554001,-0.001263
-3.1907,1381.694,34.584999,-0.000141
-3.1907,1678.842,34.615501,-0.001254
-3.1907,1972.619,34.639301,-0.001141
-3.1907,2169.558,34.648499,-0.000023
-3.1907,2368.282,34.659698,-0.000761
-3.1907,2561.911,34.661400,0.000144
-3.1907,2759.292,34.665798,0.000205
-3.1907,2958.455,34.669601,0.000378
-3.1907,3154.496,34.674000,0.000201
-3.1907,3354.277,34.679901,0.000649
-3.1907,3547.030,34.682400,0.000555
-3.1907,3725.933,34.685600,0.000041
-3.0170,0.000,34.900002,-10000000000.000000
-3.0170,19.889,34.910000,0.059238
-3.0170,39.776,34.930000,0.076136
-3.0170,59.661,35.250000,-0.174125
-3.0170,79.544,35.450001,-0.266889
-3.0170,99.425,35.470001,-0.181111
-3.0170,119.304,35.480000,-0.108223
-3.0170,139.182,35.480000,-0.028046
-3.0170,159.057,35.650002,-0.164397
-3.0170,178.931,35.849998,-0.380706
-3.0170,198.802,35.430000,-0.003781
-3.0170,248.473,35.009998,0.235724
-3.0000,1.989,35.474400,-10000000000.000000
-3.0000,3.381,35.471298,-10000000000.000000
-3.0000,16.707,35.453602,-10000000000.000000
-3.0000,32.915,35.454800,-0.462618
-3.0000,52.304,35.463600,-0.417834
-3.0000,90.976,35.455700,-0.208143
-3.0000,143.753,35.543900,-0.084273
-3.0000,388.876,34.702000,0.010925
-3.0000,781.975,34.530701,0.006793
-3.0000,993.191,34.547199,0.002384
-3.0000,2.088,34.924000,-10000000000.000000
-3.0000,10.144,34.924099,-10000000000.000000
-3.0000,24.662,34.923401,0.056699
-3.0000,39.577,34.924198,0.084839
-3.0000,59.462,34.931000,0.146444
-3.0000,98.829,35.226601,0.059025
-3.0000,149.617,35.847000,-0.377276
-3.0000,199.696,35.204498,0.219555
-3.0000,398.008,34.660801,0.047190
-3.0000,595.237,34.542500,0.020480
-3.0000,793.863,34.528500,0.009129
-3.0000,992.697,34.548199,0.001378
-3.0000,9.845,34.810101,-10000000000.000000
-3.0000,199.796,35.435299,-0.011468
-3.0000,597.121,34.558899,0.003731
-3.0000,794.854,34.535900,0.001741
-3.0000,992.301,34.546902,0.002671
-3.0000,992.697,34.547798,0.001779
-3.0000,2.785,34.759201,-10000000000.000000
-3.0000,9.646,34.753201,-10000000000.000000
-3.0000,24.463,34.885300,0.094509
-3.0000,40.770,34.893902,0.118438
-3.0000,59.462,34.972801,0.104642
-3.0000,100.320,35.364101,-0.071248
-3.0000,148.722,35.539700,-0.071516
-3.0000,198.107,35.644299,-0.216675
-3.0000,397.909,34.688099,0.019946
-3.0000,594.543,34.555500,0.007608
-3.0000,992.400,34.552399,-0.002825
-2.9967,2.387,35.100800,-10000000000.000000
-2.9967,10.144,35.074600,-10000000000.000000
-2.9967,99.226,35.643600,-0.356313
-2.9967,149.219,35.618698,-0.150381
-2.9967,595.832,34.580200,-0.017303
-2.9967,793.963,34.547100,-0.009479
-2.9967,993.191,34.570301,-0.020714
-2.9947,8.851,34.924801,-10000000000.000000
-2.9947,49.420,35.001598,0.035934
-2.9947,49.420,35.003502,0.034030
-2.9947,148.225,35.621498,-0.155323
-2.9947,148.225,35.622299,-0.156124
-2.9947,198.405,35.322399,0.104436
-2.9947,397.512,34.721401,-0.013020
-2.9947,496.844,34.623501,0.003333
-2.9947,595.832,34.556999,0.005916
-2.9947,695.169,34.539398,0.006065
-2.9947,794.458,34.542900,-0.005279
-2.9947,893.502,34.540501,0.002730
-2.9947,992.994,34.541302,0.008285
-2.9947,1190.451,34.566502,-0.002585
-2.9947,1389.007,34.579800,0.004751
-2.9947,1585.896,34.603001,0.002600
-2.9947,1782.996,34.621101,0.000546
-2.9947,1782.996,34.621498,0.000150
-2.9947,2472.593,34.660400,-0.000445
-2.9947,2964.050,34.668701,0.000855
-2.9947,3453.714,34.681999,0.000645
-2.9947,3453.714,34.683998,-0.001354
-2.9947,3943.461,34.693100,0.002614
-2.9947,4060.288,34.711498,-0.003458
-2.9900,3.282,34.089600,-10000000000.000000
-2.9900,9.646,34.131401,-10000000000.000000
-2.9900,24.662,34.147900,0.835068
-2.9900,39.080,34.156101,0.854235
-2.9900,57.971,34.167000,0.905803
-2.9900,99.823,35.390598,-0.100977
-2.9900,148.523,35.733299,-0.267637
-2.9900,199.299,35.292099,0.132613
-2.9900,398.405,34.702499,0.005503
-2.9900,596.526,34.564999,-0.002173
-2.9900,794.755,34.535801,0.001810
-2.9900,1006.157,34.545898,0.003856
-2.9150,1.890,35.322102,-10000000000.000000
-2.9150,10.442,35.313301,-10000000000.000000
-2.9150,25.457,35.316700,-0.310888
-2.9150,39.975,35.326302,-0.293176
-2.9150,60.158,35.383301,-0.286444
-2.9150,100.022,35.378399,-0.094391
-2.9150,149.517,35.523300,-0.073699
-2.9150,199.398,35.627201,-0.206132
-2.9150,397.413,34.697399,0.013161
-2.9150,596.427,34.559200,0.004356
-2.9150,794.756,34.530201,0.007244
-2.9150,993.687,34.549702,-0.000004
-2.7972,3.978,34.867699,-10000000000.000000
-2.7972,20.883,34.691200,0.347500
-2.7972,45.742,34.978901,0.109421
-2.7972,68.609,35.111698,0.046411
-2.7972,95.449,35.273102,-0.014337
-2.7972,118.311,35.084000,0.249638
-2.7972,143.157,35.260201,0.139472
-2.7972,168.994,35.540501,-0.113909
-2.7972,191.848,35.340302,0.068825
-2.7972,233.573,34.921101,0.361239
-2.7972,291.180,34.803398,0.198484
-2.7972,340.829,34.757999,0.048945
-2.7972,389.472,34.724499,-0.000809
-2.7972,439.097,34.662899,0.021979
-2.7972,488.710,34.624500,0.012593
-2.7972,585.916,34.571999,-0.004452
-2.7972,684.069,34.538399,0.008867
-2.7972,785.147,34.535400,0.002487
-2.7972,884.195,34.539600,0.003203
-2.7972,983.197,34.547798,0.002133
-2.7972,1081.162,34.553299,0.000365
-2.7972,1180.070,34.565300,-0.001711
-2.7972,1378.735,34.594501,-0.006118
-2.7972,1576.226,34.606300,-0.000208
-2.7972,1771.561,34.625099,-0.002019
-2.7972,1969.671,34.641899,-0.002357
-2.7972,2166.613,34.651199,-0.001206
-2.7972,2366.324,34.658401,-0.002249
-2.7972,2560.938,34.661098,-0.000506
-2.7972,2760.284,34.666199,-0.000086
-2.7972,2956.504,34.669899,-0.000076
-2.7972,3130.992,34.674400,-0.000300
-2.7972,3230.916,34.675999,-0.000132
-2.4995,10.442,34.855900,-10000000000.000000
-2.4995,19.193,34.984600,0.162390
-2.4995,50.912,35.483700,-0.270153
-2.4995,75.667,35.522800,-0.244171
-2.4995,100.519,35.566200,-0.219147
-2.4995,147.928,35.622299,-0.199704
-2.4995,199.200,35.278599,0.091251
-2.4995,249.864,34.834702,0.343964
-2.4995,298.728,34.790600,0.171099
-2.4995,398.407,34.729198,0.002217
-2.4995,498.037,34.618698,0.011333
-2.4995,596.628,34.559399,0.001396
-2.4995,695.964,34.552700,-0.004543
-2.4995,795.551,34.544899,-0.006286
-2.4995,894.100,34.547600,-0.001981
-2.4995,993.493,34.592800,-0.039110
-2.4995,1092.641,34.561401,-0.004064
-2.4995,1191.742,34.571999,-0.004233
-2.4995,1291.389,34.578300,-0.000236
-2.4995,1389.507,34.588100,-0.000600
-2.4995,1587.778,34.609299,-0.001157
-2.4995,1785.764,34.626202,-0.001206
-2.4995,1983.370,34.640800,-0.001094
-2.4995,2378.130,34.640800,0.005678
-2.4983,2.884,34.741299,-10000000000.000000
-2.4983,9.945,34.838100,-10000000000.000000
-2.4983,25.060,34.893002,0.264825
-2.4983,39.677,34.935799,0.251572
-2.4983,59.263,35.106998,0.127732
-2.4983,99.028,35.478600,-0.135289
-2.4983,149.021,35.516201,-0.093088
-2.4983,198.604,35.368900,0.002121
-2.4983,793.867,34.542702,-0.004098
-2.4983,993.097,34.552399,0.001284
-2.4933,2.486,35.118401,-10000000000.000000
-2.4933,10.144,35.110001,-10000000000.000000
-2.4933,24.463,35.116501,0.040871
-2.4933,39.975,35.150700,0.038094
-2.4933,99.127,35.601700,-0.257363
-2.4933,148.425,35.574600,-0.151355
-2.4933,198.207,35.343601,0.028111
-2.4933,397.811,34.745499,-0.013610
-2.4933,595.339,34.567699,-0.006665
-2.4933,993.691,34.543701,0.010002
-2.4933,2.387,35.410000,-10000000000.000000
-2.4933,10.243,35.397701,-10000000000.000000
-2.4933,24.463,35.394199,-0.236828
-2.4933,39.478,35.393299,-0.205674
-2.4933,59.959,35.392200,-0.154950
-2.4933,148.723,35.549900,-0.126541
-2.4933,198.803,35.579498,-0.208980
-2.4933,397.116,34.701500,0.030782
-2.4933,596.033,34.556301,0.004560
-2.4933,793.471,34.530201,0.008386
-2.4933,993.889,34.543598,0.010110
-2.4933,2.188,35.343899,-10000000000.000000
-2.4933,10.343,35.329601,-10000000000.000000
-2.4933,25.259,35.329601,-0.170775
-2.4933,39.577,35.374901,-0.187042
-2.4933,60.258,35.374599,-0.136597
-2.4933,99.426,35.384499,-0.039376
-2.4933,149.319,35.512199,-0.088613
-2.4933,199.002,35.381500,-0.011381
-2.4933,397.613,34.733299,-0.001298
-2.4933,595.735,34.534599,0.026336
-2.4933,792.678,34.531300,0.007284
-2.4933,994.483,34.547501,0.006221
-1.9975,6.961,34.735401,-10000000000.000000
-1.9975,21.878,34.740799,0.287615
-1.9975,45.742,34.906502,0.187464
-1.9975,71.592,35.171600,0.006072
-1.9975,96.444,35.206902,0.053937
-1.9975,120.299,35.196602,0.118441
-1.9975,145.146,35.295799,0.058043
-1.9975,169.989,35.397598,-0.040810
-1.9975,195.823,35.269299,0.063216
-1.9975,244.501,34.931000,0.274185
-1.9975,294.161,34.841000,0.135799
-1.9975,342.816,34.783100,0.028270
-1.9975,392.453,34.741299,-0.004664
-1.9975,440.092,34.684898,0.017333
-1.9975,490.697,34.641499,0.000298
-1.9975,590.878,34.562599,-0.001321
-1.9975,688.038,34.539200,0.004216
-1.9975,787.133,34.531601,0.003248
-1.9975,889.152,34.537201,0.002666
-1.9975,983.203,34.542599,0.006504
-1.9975,1084.137,34.552101,-0.000414
-1.9975,1281.905,34.577599,-0.001024
-1.9975,1478.500,34.597599,-0.000501
-1.9975,1773.544,34.619900,-0.000073
-1.9975,2072.116,34.644299,-0.001480
-1.9975,2368.306,34.653900,0.000262
-1.9975,2664.087,34.662201,-0.000033
-1.9975,2956.522,34.669701,0.000090
-1.9975,3253.462,34.675701,-0.000500
-1.9975,3549.021,34.681099,-0.000346
-1.9975,3842.230,34.687801,0.000652
-1.9975,4136.027,34.692101,0.000267
-1.9975,4446.970,34.700401,-0.000669
-1.9952,9.945,34.609699,-10000000000.000000
-1.9952,50.316,35.124901,-0.018019
-1.9952,50.316,35.122501,-0.015619
-1.9952,99.724,35.451401,-0.180436
-1.9952,149.518,35.285702,0.071421
-1.9952,199.400,35.271900,0.055900
-1.9952,398.607,34.721401,0.011850
-1.9952,498.138,34.642300,-0.008210
-1.9952,597.721,34.557400,0.002557
-1.9952,597.721,34.558998,0.000959
-1.9952,795.554,34.529499,0.005388
-1.9952,895.390,34.531898,0.008542
-1.9952,993.991,34.543301,0.006124
-1.9952,1191.944,34.564098,-0.000770
-1.9952,1389.216,34.588100,0.000343
-1.9952,1586.797,34.605801,-0.000411
-1.9952,1586.797,34.606201,-0.000812
-1.9952,1981.801,34.636398,0.001181
-1.9952,2474.087,34.659599,-0.001735
-1.9952,2964.956,34.671001,-0.001191
-1.9952,2964.956,34.669498,0.000312
-1.9952,3945.542,34.689899,0.000671
-1.9952,3945.542,34.691898,-0.001328
-1.9952,4397.872,34.699001,0.000337
-1.9600,8.950,34.391399,-10000000000.000000
-1.9600,9.547,34.392899,-10000000000.000000
-1.9600,73.779,35.352798,-0.166372
-1.9600,148.624,35.383900,-0.022973
-1.9600,198.903,35.315800,0.015332
-1.9600,297.339,34.820900,0.146912
-1.9600,396.026,34.745602,-0.011122
-1.9600,495.459,34.623402,0.013149
-1.9600,595.043,34.537601,0.022626
-1.9600,694.282,34.526299,0.016258
-1.9600,893.113,34.533699,0.006754
-1.9600,993.596,34.539501,0.010241
-1.9350,1.691,35.374599,-10000000000.000000
-1.9350,10.840,35.364700,-10000000000.000000
-1.9350,25.159,35.383400,-0.341180
-1.9350,40.572,35.369801,-0.288186
-1.9350,60.258,35.351601,-0.211243
-1.9350,149.419,35.556400,-0.191802
-1.9350,199.002,35.331600,0.001273
-1.9350,398.309,34.674301,0.058900
-1.9350,597.027,34.580399,-0.020707
-1.9350,794.266,34.547001,-0.012053
-1.9350,994.289,34.539299,0.010692
-1.9300,3.879,35.009399,-10000000000.000000
-1.9300,11.436,35.018299,-10000000000.000000
-1.9300,24.463,35.024399,0.016536
-1.9300,36.097,35.026299,0.043369
-1.9300,98.134,35.057400,0.214328
-1.9300,149.518,35.507198,-0.141907
-1.9300,199.002,35.115501,0.217748
-1.9300,396.721,34.698299,0.035677
-1.9300,595.341,34.531502,0.028467
-1.9300,793.177,34.535801,-0.000851
-1.9300,993.794,34.546398,0.003628
-1.9300,2.983,34.464699,-10000000000.000000
-1.9300,9.646,34.462799,-10000000000.000000
-1.9300,24.662,34.509399,0.532017
-1.9300,40.373,34.705898,0.375353
-1.9300,59.562,34.731602,0.406535
-1.9300,101.016,35.617699,-0.336707
-1.9300,149.320,35.439899,-0.074742
-1.9300,198.804,35.082600,0.250933
-1.9300,397.713,34.702499,0.030981
-1.9300,596.729,34.553902,0.005812
-1.9300,793.771,34.526501,0.008451
-1.9300,1000.623,34.553902,-0.003721
-1.9267,2.287,35.262501,-10000000000.000000
-1.9267,9.845,35.262100,-10000000000.000000
-1.9267,24.762,35.277100,-0.235173
-1.9267,39.478,35.264400,-0.185452
-1.9267,99.128,35.424999,-0.149785
-1.9267,198.804,35.679501,-0.345719
-1.9267,397.416,34.803101,-0.069485
-1.9267,596.531,34.568298,-0.008570
-1.9267,794.465,34.531300,0.003658
-1.9267,992.903,34.583698,-0.033662
-1.9250,2.088,34.855202,-10000000000.000000
-1.9250,10.243,34.857498,-10000000000.000000
-1.9250,24.861,34.900600,0.141703
-1.9250,40.074,35.061798,0.018825
-1.9250,60.755,35.129799,0.012368
-1.9250,99.923,35.469601,-0.191670
-1.9250,149.220,35.623501,-0.257783
-1.9250,198.208,35.553600,-0.218840
-1.9250,397.813,34.727798,0.005613
-1.9250,595.341,34.578602,-0.018667
-1.9250,794.068,34.526798,0.008160
-1.9250,993.794,34.562599,-0.012527
-1.9233,1.790,35.330002,-10000000000.000000
-1.9233,9.845,35.322399,-10000000000.000000
-1.9233,25.259,35.344501,-0.301107
-1.9233,40.174,35.362900,-0.281947
-1.9233,60.656,35.375000,-0.233135
-1.9233,98.929,35.467300,-0.192428
-1.9233,148.823,35.496399,-0.130736
-1.9233,199.201,35.509102,-0.175632
-1.9233,397.316,34.749699,-0.016048
-1.9233,596.134,34.551300,0.008478
-1.9233,793.771,34.534199,0.000761
-1.9233,993.398,34.541698,0.008381
-1.9100,8.751,34.770000,-10000000000.000000
-1.9100,200.592,35.359699,-0.028183
-1.9100,595.639,34.566200,-0.006247
-1.9100,794.465,34.540600,-0.005544
-1.9100,995.971,34.550598,-0.000448
-1.9100,996.070,34.550598,-0.000446
-1.9100,11.934,35.391399,-10000000000.000000
-1.9100,198.108,35.147800,0.187287
-1.9100,596.531,34.535400,0.024388
-1.9100,793.672,34.530602,0.004451
-1.9100,994.784,34.553398,-0.003274
-1.9100,994.883,34.553001,-0.002875
-1.8800,992.408,34.545200,0.004810
-1.8800,2226.758,34.649899,-0.000253
-1.8800,2964.076,34.668400,0.001164
-1.8800,3207.725,34.674099,0.000373
-1.8800,3452.668,34.677700,0.000908
-1.8800,3695.775,34.683498,0.000450
-1.8670,0.000,34.869999,-10000000000.000000
-1.8670,19.889,34.889999,0.146566
-1.8670,39.776,34.910000,0.171109
-1.8670,59.661,35.250000,-0.111926
-1.8670,79.545,35.349998,-0.144663
-1.8670,99.426,35.389999,-0.120636
-1.8670,119.305,35.360001,-0.045799
-1.8670,139.183,35.439999,-0.088685
-1.8670,159.058,35.450001,-0.085446
-1.8670,178.932,35.490002,-0.136503
-1.8670,198.804,35.430000,-0.096928
-1.8670,248.475,34.910000,0.284052
-1.5017,2.287,34.856701,-10000000000.000000
-1.5017,10.840,34.891300,-10000000000.000000
-1.5017,26.154,35.048698,-0.009712
-1.5017,40.572,35.096199,-0.028238
-1.5017,59.463,35.147800,-0.030072
-1.5017,99.824,35.471901,-0.228353
-1.5017,148.525,35.569099,-0.252560
-1.5017,198.606,35.359100,-0.064161
-1.5017,398.211,34.744499,-0.009154
-1.5017,596.235,34.552502,0.007692
-1.5017,793.575,34.526798,0.015487
-1.5017,993.400,34.547001,0.002289
-1.5000,0.000,34.900002,-10000000000.000000
-1.5000,19.889,34.910000,0.117315
-1.5000,39.776,34.910000,0.156089
-1.5000,59.661,34.930000,0.188273
-1.5000,79.545,35.330002,-0.145748
-1.5000,99.426,35.349998,-0.107565
-1.5000,119.306,35.410000,-0.129277
-1.5000,139.183,35.369999,-0.059928
-1.5000,159.059,35.459999,-0.138093
-1.5000,178.932,35.509998,-0.196424
-1.5000,198.804,35.419998,-0.125506
-1.5000,2.884,35.355000,-10000000000.000000
-1.5000,10.541,35.355400,-10000000000.000000
-1.5000,25.458,35.351101,-0.313523
-1.5000,39.876,35.343300,-0.276990
-1.5000,59.363,35.336300,-0.218979
-1.5000,100.122,35.318600,-0.074311
-1.5000,149.419,35.486099,-0.169125
-1.5000,198.506,35.460400,-0.165509
-1.5000,596.235,34.561401,-0.001207
-1.5000,794.466,34.546398,-0.004042
-1.5000,994.687,34.543598,0.005713
-1.5000,8.652,34.755798,-10000000000.000000
-1.5000,198.904,35.239899,0.054461
-1.5000,597.028,34.567600,-0.007584
-1.5000,794.665,34.522800,0.019557
-1.5000,993.301,34.560101,-0.010810
-1.5000,993.400,34.552700,-0.003408
-1.4983,2.586,35.306099,-10000000000.000000
-1.4983,10.343,35.306999,-10000000000.000000
-1.4983,24.563,35.298100,-0.262302
-1.4983,39.876,35.287498,-0.221295
-1.4983,98.929,35.510601,-0.269547
-1.4983,149.121,35.525700,-0.209031
-1.4983,198.606,35.317200,-0.022624
-1.4983,5.967,34.514000,-10000000000.000000
-1.4983,21.878,34.598999,0.431844
-1.4983,45.742,34.869999,0.209220
-1.4983,70.598,35.290100,-0.136546
-1.4983,95.450,35.091900,0.139876
-1.4983,120.300,35.181198,0.101122
-1.4983,146.140,35.244499,0.070320
-1.4983,168.996,35.244701,0.073581
-1.4983,193.837,35.098801,0.201744
-1.4983,241.522,34.917801,0.274809
-1.4983,292.176,34.858501,0.117590
-1.4983,344.803,34.777000,0.037056
-1.4983,390.468,34.748299,-0.007546
-1.4983,440.093,34.712299,-0.010076
-1.4983,488.714,34.643600,0.001486
-1.4983,588.897,34.565701,-0.003856
-1.4983,687.048,34.543800,0.005519
-1.4983,787.135,34.537300,0.005093
-1.4983,886.184,34.533901,0.011994
-1.4983,986.175,34.542400,0.006791
-1.4983,1086.118,34.551201,-0.000049
-1.4983,1281.909,34.583099,-0.001338
-1.4983,1478.505,34.596500,-0.001857
-1.4983,1775.521,34.622898,-0.002490
-1.4983,2073.107,34.643200,-0.000755
-1.4983,2368.312,34.653999,0.000689
-1.4983,2663.113,34.662399,-0.000304
-1.4983,2959.473,34.670101,-0.000565
-1.4983,3251.512,34.676899,-0.000564
-1.4983,3547.075,34.681801,-0.000619
-1.4983,3840.287,34.688900,0.000134
-1.4983,4132.137,34.695400,-0.000684
-1.4983,4426.526,34.698898,0.000060
-1.4910,17.503,34.421200,0.600930
-1.4910,47.333,34.780701,0.301584
-1.4910,97.140,35.406601,-0.170544
-1.4910,146.438,35.244202,0.070292
-1.4910,146.438,35.244202,0.070292
-1.4910,296.545,34.795898,0.164460
-1.4910,396.027,34.719799,0.016914
-1.4910,495.560,34.628899,0.008683
-1.4910,595.045,34.550201,0.010266
-1.4910,595.045,34.550201,0.010266
-1.4910,694.086,34.533100,0.015838
-1.4910,892.323,34.545300,0.000915
-1.4910,892.323,34.545300,0.000915
-1.4910,991.421,34.549099,0.000179
-1.4910,1386.849,34.589001,0.000007
-1.4910,1386.849,34.589001,0.000007
-1.4910,1782.029,34.619099,0.001362
-1.4910,1782.029,34.619099,0.001362
-1.4910,2470.260,34.657501,-0.000431
-1.4910,2962.513,34.668999,0.000545
-1.4910,3452.871,34.679699,0.000117
-1.4910,3949.263,34.691101,-0.000378
-1.4910,4385.998,34.699001,-0.000065
-1.4910,4385.998,34.699001,-0.000065
-1.4900,2.884,34.901501,-10000000000.000000
-1.4900,10.044,34.900501,-10000000000.000000
-1.4900,25.159,34.901501,0.134769
-1.4900,39.677,34.903099,0.162142
-1.4900,58.468,35.063900,0.050021
-1.4900,99.227,35.146000,0.095587
-1.4900,149.121,35.288101,0.027976
-1.4900,198.904,35.189999,0.103291
-1.4900,397.317,34.694099,0.041691
-1.4900,594.648,34.528301,0.032256
-1.4900,793.674,34.533199,0.009551
-1.4900,994.093,34.549198,0.000119
-1.0170,0.000,34.720001,-10000000000.000000
-1.0170,19.889,34.880001,0.085954
-1.0170,39.776,34.930000,0.101850
-1.0170,59.662,35.220001,-0.114996
-1.0170,79.545,35.299999,-0.122132
-1.0170,99.426,35.360001,-0.119339
-1.0170,119.306,35.369999,-0.105722
-1.0170,139.183,35.349998,-0.073029
-1.0170,159.059,35.360001,-0.096589
-1.0170,178.933,35.360001,-0.143641
-1.0170,198.805,35.360001,-0.189978
-1.0170,248.476,35.029999,0.063654
-1.0083,1.890,35.351700,-10000000000.000000
-1.0083,10.343,35.341702,-10000000000.000000
-1.0083,25.458,35.336201,-0.354351
-1.0083,60.855,35.325699,-0.216351
-1.0083,99.526,35.399502,-0.157347
-1.0083,149.320,35.440102,-0.168294
-1.0083,198.805,35.468498,-0.300629
-1.0083,397.517,34.679901,0.042467
-1.0083,596.633,34.576099,0.004878
-1.0083,794.369,34.539200,0.072543
-1.0083,994.095,34.550400,0.000699
-1.0000,2.188,34.908001,-10000000000.000000
-1.0000,10.541,34.909698,-10000000000.000000
-1.0000,24.762,34.921398,0.056520
-1.0000,39.577,35.019199,0.010519
-1.0000,59.860,35.170502,-0.064814
-1.0000,148.625,35.358002,-0.085351
-1.0000,198.705,35.264000,-0.098112
-1.0000,398.609,34.702301,0.019341
-1.0000,596.732,34.702801,-0.121749
-1.0000,795.161,35.354900,-0.742558
-1.0000,993.303,34.552200,-0.001106
-1.0000,2.387,34.791199,-10000000000.000000
-1.0000,10.243,34.792301,-10000000000.000000
-1.0000,25.259,34.793098,0.186472
-1.0000,39.975,34.806198,0.225029
-1.0000,60.059,34.980598,0.125820
-1.0000,99.923,35.524700,-0.280217
-1.0000,148.823,35.232800,0.039723
-1.0000,198.904,34.976398,0.189343
-1.0000,397.417,34.697701,0.024478
-1.0000,595.939,34.557098,0.024019
-1.0000,793.675,34.533401,0.078677
-1.0000,996.272,34.550800,0.000276
-1.0000,197.414,33.315800,1.851043
-1.0000,596.137,34.564098,0.017003
-1.0000,794.567,34.531898,0.080338
-1.0000,993.600,34.549000,0.002093
-1.0000,994.590,34.546501,0.004586
-1.0000,1.790,34.817501,-10000000000.000000
-1.0000,9.746,34.817299,-10000000000.000000
-1.0000,40.472,35.291000,-0.257887
-1.0000,59.960,35.299400,-0.193347
-1.0000,99.029,35.469501,-0.227669
-1.0000,149.320,35.466099,-0.193899
-1.0000,198.109,35.476002,-0.309673
-1.0000,397.715,34.708302,0.013743
-1.0000,596.038,34.552502,0.028608
-1.0000,793.973,34.538898,0.073233
-1.0000,992.511,34.546600,0.004499
-0.9983,2.685,35.358700,-10000000000.000000
-0.9983,9.945,35.334000,-10000000000.000000
-0.9983,24.762,35.327000,-0.349424
-0.9983,39.975,35.333599,-0.302508
-0.9983,58.667,35.338501,-0.237210
-0.9983,98.929,35.540401,-0.298632
-0.9983,148.625,35.433102,-0.160369
-0.9983,198.805,35.338600,-0.173206
-0.9983,397.120,34.768200,-0.045936
-0.9983,595.641,34.568100,0.013059
-0.9983,794.765,34.543800,0.068566
-0.9937,9.845,34.254799,-10000000000.000000
-0.9937,19.790,34.292301,0.668950
-0.9937,19.790,34.294300,0.666951
-0.9937,98.731,35.283699,-0.043206
-0.9937,98.731,35.267601,-0.027107
-0.9937,199.401,35.262001,-0.097001
-0.9937,199.401,35.260799,-0.095800
-0.9937,398.410,34.692299,0.029457
-0.9937,497.744,34.628201,0.011115
-0.9937,596.732,34.564499,0.016557
-0.9937,696.169,34.534199,0.033776
