
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1209,A,  4,H,  6,    45.0,      35.150,            4.200,              4.33,
198,1209,A,  4,H,  6,    48.0,      35.180,            4.000,              4.14,
198,1209,A,  4,H,  6,    51.0,      35.210,            3.000,              3.15,
198,1209,A,  4,H,  6,    54.0,      35.240,            1.400,              1.56,
198,1209,A,  4,H,  6,    57.0,      35.270,            0.400,              0.58,
198,1209,A,  4,H,  6,    60.0,      35.300,            0.200,              0.41,
198,1209,A,  4,H,  6,    63.0,      35.330,            0.200,              0.43,
198,1209,A,  4,H,  6,    66.0,      35.360,            0.200,              0.45,
198,1209,A,  4,H,  6,    69.0,      35.390,            0.200,              0.48,
198,1209,A,  4,H,  6,    72.0,      35.420,            0.800,              1.10,
198,1209,A,  4,H,  6,    75.0,      35.450,            1.600,              1.92,
198,1209,A,  4,H,  6,    78.0,      35.480,            2.800,              3.15,
198,1209,A,  4,H,  6,    81.0,      35.510,            3.800,              4.17,
198,1209,A,  4,H,  6,    84.0,      35.540,            2.200,              2.60,
198,1209,A,  4,H,  6,    87.0,      35.570,            1.800,              2.22,
198,1209,A,  4,H,  6,    90.0,      35.600,            2.000,              2.45,
198,1209,A,  4,H,  6,    93.0,      35.630,            1.400,              1.87,
198,1209,A,  4,H,  6,    96.0,      35.660,            1.400,              1.89,
198,1209,A,  4,H,  6,    99.0,      35.690,            2.000,              2.52,
198,1209,A,  4,H,  6,   102.0,      35.720,            2.800,              3.34,
198,1209,A,  4,H,  6,   105.0,      35.750,            2.000,              2.57,
198,1209,A,  4,H,  6,   108.0,      35.780,            0.600,              1.19,
198,1209,A,  4,H,  6,   111.0,      35.810,            0.400,              1.01,
198,1209,A,  4,H,  6,   114.0,      35.840,            0.800,              1.44,
198,1209,A,  4,H,  6,   117.0,      35.870,            1.000,              1.66,
198,1209,A,  4,H,  6,   120.0,      35.900,            0.600,              1.29,
198,1209,A,  4,H,  6,   123.0,      35.930,            1.400,              2.11,
198,1209,A,  4,H,  6,   126.0,      35.960,            1.600,              2.33,
198,1209,A,  4,H,  6,   129.0,      35.990,            1.600,              2.36,
198,1209,A,  4,H,  6,   132.0,      36.020,            2.400,              3.18,
198,1209,A,  4,H,  6,   135.0,      36.050,            2.800,              3.61,
198,1209,A,  4,H,  6,   138.0,      36.080,            3.000,              3.83,
198,1209,A,  4,H,  6,   141.0,      36.110,            3.800,              4.65,
198,1209,A,  4,H,  6,   144.0,      36.140,            4.000,              4.88,
198,1209,A,  4,H,  7,     6.0,      36.260,            3.200,              3.24,
198,1209,A,  4,H,  7,     9.0,      36.290,            3.200,              3.27,
198,1209,A,  4,H,  7,    12.0,      36.320,            2.800,              2.89,
198,1209,A,  4,H,  7,    15.0,      36.350,            2.000,              2.12,
198,1209,A,  4,H,  7,    18.0,      36.380,            1.400,              1.54,
198,1209,A,  4,H,  7,    21.0,      36.410,            1.000,              1.16,
198,1209,A,  4,H,  7,    24.0,      36.440,            1.000,              1.19,
198,1209,A,  4,H,  7,    27.0,      36.470,            1.000,              1.21,
198,1209,A,  4,H,  7,    30.0,      36.500,            2.000,              2.24,
198,1209,A,  4,H,  7,    33.0,      36.530,            1.600,              1.86,
198,1209,A,  4,H,  7,    36.0,      36.560,            1.000,              1.29,
198,1209,A,  4,H,  7,    39.0,      36.590,            0.800,              1.11,
198,1209,A,  4,H,  7,    42.0,      36.620,            1.400,              1.73,
198,1209,A,  4,H, CC,     6.0,      36.730,            3.000,              3.04,
198,1209,A,  4,H, CC,     9.0,      36.760,            3.800,              3.87,
198,1209,A,  4,H, CC,    12.0,      36.790,            4.200,              4.29,
198,1209,A,  4,H, CC,    15.0,      36.820,            4.800,              4.91,
198,1209,A,  4,H, CC,    18.0,      36.850,            6.000,              6.14,
198,1209,A,  4,H, CC,    21.0,      36.880,            8.000,              8.16,
198,1209,A,  4,H, CC,    24.0,      36.910,            6.200,              6.38,
198,1209,A,  5,H,  1,     6.0,      36.760,            6.800,              6.81,
198,1209,A,  5,H,  1,     9.0,      36.790,            8.000,              8.02,
198,1209,A,  5,H,  1,    12.0,      36.820,            7.000,              7.03,
198,1209,A,  5,H,  1,    15.0,      36.850,            4.200,              4.24,
198,1209,A,  5,H,  1,    18.0,      36.880,            3.600,              3.65,
198,1209,A,  5,H,  1,    21.0,      36.910,            2.600,              2.66,
198,1209,A,  5,H,  1,    24.0,      36.940,            1.800,              1.87,
198,1209,A,  5,H,  1,    27.0,      36.970,            1.800,              1.88,
198,1209,A,  5,H,  1,    30.0,      37.000,            2.200,              2.29,
198,1209,A,  5,H,  1,    33.0,      37.030,            2.400,              2.49,
198,1209,A,  5,H,  1,    36.0,      37.060,            3.600,              3.70,
198,1209,A,  5,H,  1,    39.0,      37.090,            5.000,              5.11,
198,1209,A,  5,H,  1,    42.0,      37.120,            6.000,              6.12,
198,1209,A,  5,H,  1,    45.0,      37.150,            6.400,              6.53,
198,1209,A,  5,H,  1,    48.0,      37.180,            3.200,              3.34,
198,1209,A,  5,H,  1,    51.0,      37.210,            2.000,              2.15,
198,1209,A,  5,H,  1,    54.0,      37.240,            2.200,              2.36,
198,1209,A,  5,H,  1,    57.0,      37.270,            3.000,              3.18,
198,1209,A,  5,H,  1,    60.0,      37.300,            2.800,              3.01,
198,1209,A,  5,H,  1,    63.0,      37.330,            2.600,              2.83,
198,1209,A,  5,H,  1,    66.0,      37.360,            3.800,              4.05,
198,1209,A,  5,H,  1,    69.0,      37.390,            5.200,              5.48,
198,1209,A,  5,H,  1,    72.0,      37.420,            7.800,              8.10,
198,1209,A,  5,H,  1,    75.0,      37.450,            9.600,              9.93,
198,1209,A,  5,H,  1,    78.0,      37.480,           12.400,             12.75,
198,1209,A,  5,H,  1,    81.0,      37.510,           17.000,             17.38,
198,1209,A,  5,H,  1,    84.0,      37.540,           24.400,             24.80,
198,1209,A,  5,H,  1,    87.0,      37.570,           36.400,             36.82,
198,1209,A,  5,H,  1,    90.0,      37.600,           61.200,             61.65,
198,1209,A,  5,H,  1,    93.0,      37.630,           91.600,             92.07,
198,1209,A,  5,H,  1,    96.0,      37.660,          119.200,            119.69,
198,1209,A,  5,H,  1,    99.0,      37.690,          115.200,            115.72,
198,1209,A,  5,H,  1,   102.0,      37.720,           51.000,             51.54,
198,1209,A,  5,H,  1,   105.0,      37.750,           12.200,             12.77,
198,1209,A,  5,H,  1,   108.0,      37.780,            5.000,              5.59,
198,1209,A,  5,H,  1,   111.0,      37.810,            3.000,              3.62,
198,1209,A,  5,H,  1,   114.0,      37.840,            1.200,              1.84,
198,1209,A,  5,H,  1,   117.0,      37.870,            1.400,              2.06,
198,1209,A,  5,H,  1,   120.0,      37.900,           -0.400,              0.29,
198,1209,A,  5,H,  1,   123.0,      37.930,            1.000,              1.71,
198,1209,A,  5,H,  1,   126.0,      37.960,            1.800,              2.53,
198,1209,A,  5,H,  1,   129.0,      37.990,            0.400,              1.16,
198,1209,A,  5,H,  1,   132.0,      38.020,            0.600,              1.38,
198,1209,A,  5,H,  1,   135.0,      38.050,            1.200,              2.01,
198,1209,A,  5,H,  1,   138.0,      38.080,            0.800,              1.63,
198,1209,A,  5,H,  1,   141.0,      38.110,            1.000,              1.86,
198,1209,A,  5,H,  1,   144.0,      38.140,            1.200,              2.08,
198,1209,A,  5,H,  2,     6.0,      38.260,            3.400,              3.40,
198,1209,A,  5,H,  2,     9.0,      38.290,            4.000,              4.00,
198,1209,A,  5,H,  2,    12.0,      38.320,            4.600,              4.60,
198,1209,A,  5,H,  2,    15.0,      38.350,            4.400,              4.40,
198,1209,A,  5,H,  2,    18.0,      38.380,            4.400,              4.40,
198,1209,A,  5,H,  2,    21.0,      38.410,            4.200,              4.20,
198,1209,A,  5,H,  2,    24.0,      38.440,            1.800,              1.80,
198,1209,A,  5,H,  2,    27.0,      38.470,            1.200,              1.20,
198,1209,A,  5,H,  2,    30.0,      38.500,            0.600,              0.60,
198,1209,A,  5,H,  2,    33.0,      38.530,            0.200,              0.20,
198,1209,A,  5,H,  2,    36.0,      38.560,            0.400,              0.40,
198,1209,A,  5,H,  2,    39.0,      38.590,            0.600,              0.60,
198,1209,A,  5,H,  2,    42.0,      38.620,            0.800,              0.80,
198,1209,A,  5,H,  2,    45.0,      38.650,            0.600,              0.60,
198,1209,A,  5,H,  2,    48.0,      38.680,            0.800,              0.80,
198,1209,A,  5,H,  2,    51.0,      38.710,            1.600,              1.60,
198,1209,A,  5,H,  2,    54.0,      38.740,            3.000,              3.00,
198,1209,A,  5,H,  2,    57.0,      38.770,            5.000,              5.00,
198,1209,A,  5,H,  2,    60.0,      38.800,            7.800,              7.80,
198,1209,A,  5,H,  2,    63.0,      38.830,            9.400,              9.40,
198,1209,A,  5,H,  2,    66.0,      38.860,            7.000,              7.00,
198,1209,A,  5,H,  2,    69.0,      38.890,            3.000,              3.00,
198,1209,A,  5,H,  2,    72.0,      38.920,            1.400,              1.40,
198,1209,A,  5,H,  2,    75.0,      38.950,            2.000,              2.00,
198,1209,A,  5,H,  2,    78.0,      38.980,            1.800,              1.80,
198,1209,A,  5,H,  2,    81.0,      39.010,            2.600,              2.60,
198,1209,A,  5,H,  2,    84.0,      39.040,            3.600,              3.60,
198,1209,A,  5,H,  2,    87.0,      39.070,            4.200,              4.20,
198,1209,A,  5,H,  2,    90.0,      39.100,            3.000,              3.00,
198,1209,A,  5,H,  2,    93.0,      39.130,            2.000,              2.00,
198,1209,A,  5,H,  2,    96.0,      39.160,            1.800,              1.80,
198,1209,A,  5,H,  2,    99.0,      39.190,            1.400,              1.40,
198,1209,A,  5,H,  2,   102.0,      39.220,            1.400,              1.40,
198,1209,A,  5,H,  2,   105.0,      39.250,            1.600,              1.60,
198,1209,A,  5,H,  2,   108.0,      39.280,            2.000,              2.00,
198,1209,A,  5,H,  2,   111.0,      39.310,            1.200,              1.20,
198,1209,A,  5,H,  2,   114.0,      39.340,            1.000,              1.00,
198,1209,A,  5,H,  2,   117.0,      39.370,            1.000,              1.00,
198,1209,A,  5,H,  2,   120.0,      39.400,            0.800,              0.80,
198,1209,A,  5,H,  2,   123.0,      39.430,            1.200,              1.20,
198,1209,A,  5,H,  2,   126.0,      39.460,            0.400,              0.40,
198,1209,A,  5,H,  2,   129.0,      39.490,            0.000,              0.00,
198,1209,A,  5,H,  2,   132.0,      39.520,           -0.400,             -0.40,
198,1209,A,  5,H,  2,   135.0,      39.550,            0.000,              0.00,
198,1209,A,  5,H,  2,   138.0,      39.580,            0.400,              0.40,
198,1209,A,  5,H,  2,   141.0,      39.610,            0.400,              0.40,
198,1209,A,  5,H,  2,   144.0,      39.640,            0.400,              0.40,
198,1209,A,  5,H,  3,     6.0,      39.760,            1.600,              1.61,
198,1209,A,  5,H,  3,     9.0,      39.790,            2.200,              2.21,
198,1209,A,  5,H,  3,    12.0,      39.820,            2.800,              2.82,
198,1209,A,  5,H,  3,    15.0,      39.850,            2.400,              2.43,
198,1209,A,  5,H,  3,    18.0,      39.880,            2.200,              2.23,
198,1209,A,  5,H,  3,    21.0,      39.910,            2.200,              2.24,
198,1209,A,  5,H,  3,    24.0,      39.940,            2.600,              2.64,
198,1209,A,  5,H,  3,    27.0,      39.970,            3.800,              3.85,
198,1209,A,  5,H,  3,    30.0,      40.000,            4.000,              4.06,
198,1209,A,  5,H,  3,    33.0,      40.030,            2.400,              2.46,
198,1209,A,  5,H,  3,    36.0,      40.060,            1.600,              1.67,
198,1209,A,  5,H,  3,    39.0,      40.090,            2.000,              2.07,
198,1209,A,  5,H,  3,    42.0,      40.120,            1.800,              1.88,
198,1209,A,  5,H,  3,    45.0,      40.150,            1.800,              1.89,
198,1209,A,  5,H,  3,    48.0,      40.180,            2.000,              2.09,
198,1209,A,  5,H,  3,    51.0,      40.210,            2.600,              2.70,
198,1209,A,  5,H,  3,    54.0,      40.240,            3.000,              3.11,
198,1209,A,  5,H,  3,    57.0,      40.270,            3.200,              3.32,
198,1209,A,  5,H,  3,    60.0,      40.300,            4.600,              4.74,
198,1209,A,  5,H,  3,    63.0,      40.330,            7.000,              7.15,
198,1209,A,  5,H,  3,    66.0,      40.360,           12.400,             12.57,
