
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1208,A, 20,H,  3,    96.0,     179.660,            4.600,              4.60,
198,1208,A, 20,H,  3,    99.0,     179.690,            5.200,              5.20,
198,1208,A, 20,H,  3,   102.0,     179.720,            5.600,              5.60,
198,1208,A, 20,H,  3,   105.0,     179.750,            6.000,              6.00,
198,1208,A, 20,H,  3,   108.0,     179.780,            6.400,              6.40,
198,1208,A, 20,H,  3,   111.0,     179.810,            6.800,              6.80,
198,1208,A, 20,H,  3,   114.0,     179.840,            5.400,              5.40,
198,1208,A, 20,H,  3,   117.0,     179.870,            4.200,              4.20,
198,1208,A, 20,H,  3,   120.0,     179.900,            4.800,              4.80,
198,1208,A, 20,H,  3,   123.0,     179.930,            5.200,              5.20,
198,1208,A, 20,H,  3,   126.0,     179.960,            5.200,              5.20,
198,1208,A, 20,H,  3,   129.0,     179.990,            5.800,              5.80,
198,1208,A, 20,H,  3,   132.0,     180.020,            6.600,              6.60,
198,1208,A, 20,H,  3,   135.0,     180.050,            6.000,              6.00,
198,1208,A, 20,H,  3,   138.0,     180.080,            6.400,              6.40,
198,1208,A, 20,H,  3,   141.0,     180.110,            5.800,              5.80,
198,1208,A, 20,H,  3,   144.0,     180.140,            5.400,              5.40,
198,1208,A, 20,H,  4,     6.0,     180.260,            6.000,              6.00,
198,1208,A, 20,H,  4,     9.0,     180.290,            6.200,              6.20,
198,1208,A, 20,H,  4,    12.0,     180.320,            5.800,              5.81,
198,1208,A, 20,H,  4,    15.0,     180.350,            6.000,              6.01,
198,1208,A, 20,H,  4,    18.0,     180.380,            6.200,              6.21,
198,1208,A, 20,H,  4,    21.0,     180.410,            5.200,              5.21,
198,1208,A, 20,H,  4,    24.0,     180.440,            5.000,              5.01,
198,1208,A, 20,H,  4,    27.0,     180.470,            3.800,              3.81,
198,1208,A, 20,H,  4,    30.0,     180.500,            4.000,              4.01,
198,1208,A, 20,H,  4,    33.0,     180.530,            3.600,              3.62,
198,1208,A, 20,H,  4,    36.0,     180.560,            3.600,              3.62,
198,1208,A, 20,H,  4,    39.0,     180.590,            3.200,              3.22,
198,1208,A, 20,H,  4,    42.0,     180.620,            3.200,              3.22,
198,1208,A, 20,H,  4,    45.0,     180.650,            2.600,              2.62,
198,1208,A, 20,H,  4,    48.0,     180.680,            3.000,              3.02,
198,1208,A, 20,H,  4,    51.0,     180.710,            3.000,              3.03,
198,1208,A, 20,H,  4,    54.0,     180.740,            3.200,              3.23,
198,1208,A, 20,H,  4,    57.0,     180.770,            2.200,              2.23,
198,1208,A, 20,H,  4,    60.0,     180.800,            3.000,              3.04,
198,1208,A, 20,H,  4,    63.0,     180.830,            3.200,              3.24,
198,1208,A, 20,H,  4,    66.0,     180.860,            2.800,              2.84,
198,1208,A, 20,H,  4,    69.0,     180.890,            2.800,              2.85,
198,1208,A, 20,H,  4,    72.0,     180.920,            3.000,              3.05,
198,1208,A, 20,H,  4,    75.0,     180.950,            3.000,              3.06,
198,1208,A, 20,H,  4,    78.0,     180.980,            3.000,              3.06,
198,1208,A, 20,H,  4,    81.0,     181.010,            3.400,              3.46,
198,1208,A, 20,H,  4,    84.0,     181.040,            3.600,              3.67,
198,1208,A, 20,H,  4,    87.0,     181.070,            3.800,              3.87,
198,1208,A, 20,H,  4,    90.0,     181.100,            2.800,              2.88,
198,1208,A, 20,H,  4,    93.0,     181.130,            4.200,              4.28,
198,1208,A, 20,H,  4,    96.0,     181.160,            4.600,              4.69,
198,1208,A, 20,H,  4,    99.0,     181.190,            5.600,              5.69,
198,1208,A, 20,H,  4,   102.0,     181.220,            6.600,              6.69,
198,1208,A, 20,H,  4,   105.0,     181.250,            8.000,              8.10,
198,1208,A, 20,H,  4,   108.0,     181.280,            7.000,              7.10,
198,1208,A, 20,H,  4,   111.0,     181.310,            5.600,              5.71,
198,1208,A, 20,H,  4,   114.0,     181.340,            5.600,              5.71,
198,1208,A, 20,H,  4,   117.0,     181.370,            5.800,              5.91,
198,1208,A, 20,H,  4,   120.0,     181.400,            7.000,              7.12,
198,1208,A, 20,H,  4,   123.0,     181.430,            7.400,              7.52,
198,1208,A, 20,H,  4,   126.0,     181.460,            7.200,              7.33,
198,1208,A, 20,H,  4,   129.0,     181.490,            7.800,              7.93,
198,1208,A, 20,H,  4,   132.0,     181.520,            8.400,              8.54,
198,1208,A, 20,H,  4,   135.0,     181.550,            8.600,              8.74,
198,1208,A, 20,H,  4,   138.0,     181.580,            8.200,              8.34,
198,1208,A, 20,H,  5,     6.0,     181.760,            6.200,              6.21,
198,1208,A, 20,H,  5,     9.0,     181.790,            5.800,              5.81,
198,1208,A, 20,H,  5,    12.0,     181.820,            5.000,              5.01,
198,1208,A, 20,H,  5,    15.0,     181.850,            5.400,              5.42,
198,1208,A, 20,H,  5,    18.0,     181.880,            4.600,              4.62,
198,1208,A, 20,H,  5,    21.0,     181.910,            4.000,              4.03,
198,1208,A, 20,H,  5,    24.0,     181.940,            4.000,              4.03,
198,1208,A, 20,H,  5,    27.0,     181.970,            3.800,              3.84,
198,1208,A, 20,H,  5,    30.0,     182.000,            4.000,              4.04,
198,1208,A, 20,H,  5,    33.0,     182.030,            3.800,              3.85,
198,1208,A, 20,H,  5,    36.0,     182.060,            4.200,              4.25,
198,1208,A, 20,H,  5,    39.0,     182.090,            5.000,              5.06,
198,1208,A, 20,H,  5,    42.0,     182.120,            5.200,              5.26,
198,1208,A, 20,H,  5,    45.0,     182.150,            5.000,              5.07,
198,1208,A, 20,H,  5,    48.0,     182.180,            5.400,              5.47,
198,1208,A, 20,H,  5,    51.0,     182.210,            4.800,              4.87,
198,1208,A, 20,H,  5,    54.0,     182.240,            3.600,              3.68,
198,1208,A, 20,H,  5,    57.0,     182.270,            3.800,              3.89,
198,1208,A, 20,H,  5,    60.0,     182.300,            4.200,              4.30,
198,1208,A, 20,H,  5,    63.0,     182.330,            5.000,              5.11,
198,1208,A, 20,H,  5,    66.0,     182.360,            5.800,              5.93,
198,1208,A, 20,H,  5,    69.0,     182.390,            5.800,              5.94,
198,1208,A, 20,H,  5,    72.0,     182.420,            5.000,              5.15,
198,1208,A, 20,H,  5,    75.0,     182.450,            5.200,              5.36,
198,1208,A, 20,H,  5,    78.0,     182.480,            6.000,              6.17,
198,1208,A, 20,H,  5,    81.0,     182.510,            7.000,              7.19,
198,1208,A, 20,H,  5,    84.0,     182.540,            7.000,              7.20,
198,1208,A, 20,H,  5,    87.0,     182.570,            6.200,              6.41,
198,1208,A, 20,H,  5,    90.0,     182.600,            7.000,              7.22,
198,1208,A, 20,H,  5,    93.0,     182.630,            6.200,              6.43,
198,1208,A, 20,H,  5,    96.0,     182.660,            6.400,              6.65,
198,1208,A, 20,H,  5,    99.0,     182.690,            7.400,              7.66,
198,1208,A, 20,H,  5,   102.0,     182.720,            8.800,              9.07,
198,1208,A, 20,H,  5,   105.0,     182.750,            8.800,              9.08,
198,1208,A, 20,H,  5,   108.0,     182.780,            9.000,              9.29,
198,1208,A, 20,H,  5,   111.0,     182.810,            9.600,              9.91,
198,1208,A, 20,H,  5,   114.0,     182.840,            9.800,             10.12,
198,1208,A, 20,H,  5,   117.0,     182.870,            8.800,              9.13,
198,1208,A, 20,H,  5,   120.0,     182.900,            9.000,              9.34,
198,1208,A, 20,H,  5,   123.0,     182.930,            8.200,              8.55,
198,1208,A, 20,H,  5,   126.0,     182.960,            8.200,              8.57,
198,1208,A, 20,H,  5,   129.0,     182.990,            7.800,              8.18,
198,1208,A, 20,H,  5,   132.0,     183.020,            7.600,              7.99,
198,1208,A, 20,H,  5,   135.0,     183.050,            7.400,              7.80,
198,1208,A, 20,H,  5,   138.0,     183.080,            7.200,              7.61,
198,1208,A, 20,H,  5,   141.0,     183.110,            7.000,              7.43,
198,1208,A, 20,H,  5,   144.0,     183.140,            8.000,              8.44,
198,1208,A, 20,H,  6,     6.0,     183.260,            6.800,              6.81,
198,1208,A, 20,H,  6,     9.0,     183.290,            7.600,              7.62,
198,1208,A, 20,H,  6,    12.0,     183.320,            8.200,              8.23,
198,1208,A, 20,H,  6,    15.0,     183.350,            8.600,              8.64,
198,1208,A, 20,H,  6,    18.0,     183.380,            8.400,              8.45,
198,1208,A, 20,H,  6,    21.0,     183.410,            7.800,              7.86,
198,1208,A, 20,H,  6,    24.0,     183.440,            8.200,              8.27,
198,1208,A, 20,H,  6,    27.0,     183.470,            8.600,              8.68,
198,1208,A, 20,H,  6,    30.0,     183.500,            9.000,              9.08,
198,1208,A, 20,H,  6,    33.0,     183.530,           10.000,             10.09,
198,1208,A, 20,H,  6,    36.0,     183.560,           10.200,             10.30,
198,1208,A, 20,H,  6,    39.0,     183.590,           11.000,             11.11,
198,1208,A, 20,H,  6,    42.0,     183.620,           10.800,             10.92,
198,1208,A, 20,H,  6,    45.0,     183.650,           10.600,             10.73,
198,1208,A, 20,H,  6,    48.0,     183.680,           11.200,             11.34,
198,1208,A, 20,H,  6,    51.0,     183.710,           11.600,             11.75,
198,1208,A, 20,H,  6,    54.0,     183.740,           12.000,             12.16,
198,1208,A, 20,H,  6,    57.0,     183.770,           11.800,             11.98,
198,1208,A, 20,H,  6,    60.0,     183.800,           12.400,             12.61,
198,1208,A, 20,H,  6,    63.0,     183.830,           12.800,             13.03,
198,1208,A, 20,H,  6,    66.0,     183.860,           13.400,             13.65,
198,1208,A, 20,H,  6,    69.0,     183.890,           13.400,             13.68,
198,1208,A, 20,H,  6,    72.0,     183.920,           13.600,             13.90,
198,1208,A, 20,H,  6,    75.0,     183.950,           14.800,             15.12,
198,1208,A, 20,H,  6,    78.0,     183.980,           18.400,             18.75,
198,1208,A, 20,H,  6,    81.0,     184.010,           20.800,             21.17,
198,1208,A, 20,H,  6,    84.0,     184.040,           22.000,             22.40,
198,1208,A, 20,H,  6,    87.0,     184.070,           15.400,             15.82,
198,1208,A, 20,H,  6,    90.0,     184.100,           10.800,             11.24,
198,1208,A, 20,H,  6,    93.0,     184.130,            7.200,              7.67,
198,1208,A, 20,H,  6,    96.0,     184.160,            6.600,              7.09,
198,1208,A, 20,H,  6,    99.0,     184.190,            6.000,              6.51,
198,1208,A, 20,H,  6,   102.0,     184.220,            6.000,              6.54,
198,1208,A, 20,H,  6,   105.0,     184.250,            6.000,              6.57,
198,1208,A, 20,H,  6,   108.0,     184.280,            6.600,              7.19,
198,1208,A, 20,H,  6,   111.0,     184.310,            6.200,              6.81,
198,1208,A, 20,H,  6,   114.0,     184.340,            7.400,              8.04,
198,1208,A, 20,H,  6,   117.0,     184.370,            8.000,              8.66,
198,1208,A, 20,H,  6,   120.0,     184.400,            8.200,              8.88,
198,1208,A, 20,H,  6,   123.0,     184.430,           10.600,             11.31,
198,1208,A, 20,H,  6,   126.0,     184.460,           13.000,             13.73,
198,1208,A, 20,H,  6,   129.0,     184.490,           13.600,             14.35,
198,1208,A, 20,H,  6,   132.0,     184.520,           13.800,             14.58,
198,1208,A, 20,H,  6,   135.0,     184.550,           14.800,             15.60,
198,1208,A, 20,H,  6,   138.0,     184.580,           15.000,             15.83,
198,1208,A, 20,H,  6,   141.0,     184.610,           14.000,             14.85,
198,1208,A, 20,H,  6,   144.0,     184.640,           12.800,             13.67,
198,1208,A, 20,H,  7,     6.0,     184.760,            8.600,              8.60,
198,1208,A, 20,H,  7,     9.0,     184.790,            8.800,              8.80,
198,1208,A, 20,H,  7,    12.0,     184.820,            9.000,              9.00,
198,1208,A, 20,H,  7,    15.0,     184.850,            8.800,              8.80,
198,1208,A, 20,H,  7,    18.0,     184.880,            7.800,              7.80,
198,1208,A, 20,H,  7,    21.0,     184.910,            7.200,              7.20,
198,1208,A, 20,H,  7,    24.0,     184.940,            7.200,              7.20,
198,1208,A, 20,H,  7,    27.0,     184.970,            7.400,              7.40,
198,1208,A, 20,H,  7,    30.0,     185.000,            7.400,              7.40,
198,1208,A, 20,H,  7,    33.0,     185.030,            8.000,              8.00,
198,1208,A, 20,H,  7,    36.0,     185.060,            7.600,              7.60,
198,1208,A, 20,H,  7,    39.0,     185.090,            7.200,              7.20,
198,1208,A, 20,H,  7,    42.0,     185.120,            6.800,              6.80,
