d13C,d13C_corr,d18O,d18O_corr,type,mcd,age_ka,Comment
0.85,0.85,2.07,2.57,CSPP,142.511,4596.03,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.6,2.6,OUMB,142.569,4597.97,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.65,2.65,OUMB,142.666,4601.2,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.1,1.1,2.82,3.32,CSPP,142.802,4605.73,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.98,2.98,OUMB,142.86,4607.67,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.82,0.82,2.35,2.85,CSPP,142.9,4609.01,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.08,3.08,OUMB,142.961,4611.04,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.06,1.06,2.59,3.09,CSPP,143.001,4612.86,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.92,2.92,OUMB,143.062,4615.58,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.95,2.95,OUMB,143.162,4620.13,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.77,2.77,OUMB,143.263,4624.68,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.93,0.93,2.21,2.71,CSPP,143.304,4626.5,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,1.83,2.47,CWUE,143.364,4629.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.53,3.03,CSPP,143.404,4631.04,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.76,0.76,1.96,2.6,CWUE,143.465,4633.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.7,0.7,2.21,2.71,CSPP,143.505,4635.44,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.62,2.62,OUMB,143.566,4637.9,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.57,2.57,OUMB,143.667,4642.01,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.9,0.9,2.39,2.89,CSPP,143.707,4643.65,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.86,0.86,2.18,2.82,CWUE,143.767,4645.91,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,2.18,2.82,CWUE,143.868,4649.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.6,0.6,2.36,2.86,CSPP,143.909,4650.62,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.37,3.01,CWUE,143.969,4652.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.63,3.13,CSPP,144.019,4654.31,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.61,2.61,OUMB,144.07,4655.99,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.76,0.76,1.99,2.63,CWUE,144.179,4660.16,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.49,2.99,CSPP,144.223,4661.93,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.69,2.69,OUMB,144.29,4664.6,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.43,,PMURR,144.401,4669.04,no correction
0.55,0.55,2.45,2.95,CSPP,144.446,4670.82,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.56,2.56,OUMB,144.512,4673.49,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.97,0.97,2.25,2.75,CSPP,144.557,4675.27,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.25,2.25,OUMB,144.623,4677.93,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.66,0.66,2.38,2.88,CSPP,144.668,4679.71,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,1.9,2.54,CWUE,144.732,4682.38,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.73,0.73,2.14,2.64,CSPP,144.773,4684.21,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.68,2.68,OUMB,144.836,4686.94,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.14,1.14,2.48,2.98,CSPP,144.877,4688.76,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.95,2.95,OUMB,144.94,4691.49,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.7,2.7,OUMB,145.044,4696.05,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.84,2.84,OUMB,145.148,4700.6,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.86,2.86,OUMB,145.165,4701.33,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.14,1.14,2.53,3.03,CSPP,145.19,4702.42,d18O adjusted by +0.5 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.05,1.05,2.07,2.71,CWUE,145.25,4705.08,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.98,2.98,GORB,145.257,4705.37,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.54,2.54,OUMB,145.351,4709.52,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.48,,PMURR,145.353,4709.6,no correction
0.99,0.99,1.73,2.37,CWUE,145.446,4713.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.32,2.32,GORB,145.457,4714.13,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.69,0.69,2.19,2.83,CKULL,145.635,4721.97,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.98,0.98,1.89,2.53,CWUE,145.825,4729.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.48,2.48,OUMB,146.393,4750.88,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.11,1.01,,,UVIG,146.487,4754.64,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.03,1.03,2.12,2.76,CKULL,146.582,4758.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.6,3.24,CKULL,146.677,4762.15,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
-0.19,0.71,,,UVIG,146.771,4765.91,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.95,2.95,OUMB,146.866,4769.66,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.18,3.18,OUMB,146.961,4773.33,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
-0.08,0.82,,,UVIG,147.059,4776.46,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.15,1.15,2.04,2.68,CWUE,147.258,4782.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.75,2.75,OUMB,147.357,4785.89,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.2,1.2,2.2,2.84,CWUE,147.456,4789.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.25,1.25,2.22,2.86,CWUE,147.555,4792.17,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.04,0.94,,,UVIG,147.655,4795.33,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.29,1.19,,,UVIG,147.754,4798.5,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.32,1.22,,,UVIG,147.853,4801.66,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.34,1.24,,,UVIG,147.952,4804.83,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.05,1.05,2.16,2.8,CWUE,148.051,4807.99,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.18,1.08,,,UVIG,148.249,4814.28,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.2,1.1,,,UVIG,148.338,4817.08,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.4,1.3,,,UVIG,148.426,4819.89,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.68,2.68,OUMB,148.515,4822.69,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.1,1,,,UVIG,148.604,4825.5,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.2,1.1,,,UVIG,148.782,4831.11,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.23,1.13,,,UVIG,148.87,4833.91,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.22,1.12,,,UVIG,148.959,4836.71,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.08,0.98,,,UVIG,149.048,4839.52,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.07,0.97,,,UVIG,149.155,4842.88,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.08,0.98,3.09,3.09,UVIG,149.259,4846.19,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.18,1.08,2.98,2.98,UVIG,149.306,4847.65,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.88,0.88,2.29,2.93,CWUE,149.306,4847.68,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.28,1.18,3.12,3.12,UVIG,149.35,4849.05,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.29,1.19,3.17,3.17,UVIG,149.402,4850.76,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.36,1.26,2.64,2.64,UVIG,149.453,4852.58,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.19,1.09,2.69,2.69,UVIG,149.505,4854.41,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.85,2.85,OUMB,149.556,4856.23,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.69,2.69,OUMB,149.608,4858.05,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.31,1.21,2.72,2.72,UVIG,149.66,4859.87,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.97,0.97,2.16,2.8,CWUE,149.709,4861.61,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.07,2.71,CWUE,149.757,4863.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.47,1.37,2.74,2.74,UVIG,149.806,4865.03,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.08,0.98,2.68,2.68,UVIG,149.854,4866.74,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.24,1.14,2.83,2.83,UVIG,149.884,4867.77,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.98,0.98,1.96,2.6,CWUE,149.951,4870.17,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.04,0.94,2.59,2.59,UVIG,150,4871.88,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.1,1,2.77,2.77,UVIG,150.049,4873.59,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.02,0.88,2.44,2.44,UVIG,150.097,4875.31,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.93,0.93,1.78,2.42,CWUE,150.126,4876.34,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.06,0.96,2.67,2.67,UVIG,150.194,4878.73,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.21,1.11,2.58,2.58,UVIG,150.243,4880.45,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.05,0.95,2.81,2.81,UVIG,150.291,4882.16,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.11,0.79,2.87,2.87,UVIG,150.34,4883.87,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.04,0.94,2.94,2.94,UVIG,150.388,4885.58,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.08,0.82,3.03,3.03,UVIG,150.437,4887.3,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.4,3.4,OUMB,150.485,4889.01,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.31,3.31,OUMB,150.534,4890.72,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.12,1.02,3.36,3.36,UVIG,150.582,4892.44,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.09,0.99,3.27,3.27,UVIG,150.631,4894.15,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.03,0.87,3.23,3.23,UVIG,150.679,4895.86,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.36,3.36,OUMB,150.728,4897.57,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.84,0.84,2.49,3.13,CWUE,150.776,4899.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.19,2.83,CWUE,150.825,4901.54,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.25,1.15,2.85,2.85,UVIG,150.874,4903.56,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.25,1.15,2.91,2.91,UVIG,150.922,4905.59,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.04,0.94,2.8,2.8,UVIG,150.971,4907.61,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.1,1,2.77,2.77,UVIG,151.019,4909.63,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.05,0.95,2.62,2.62,UVIG,151.097,4912.87,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.13,1.03,2.72,2.72,UVIG,151.116,4913.67,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.04,0.86,2.66,2.66,UVIG,151.165,4915.7,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.07,0.97,2.74,2.74,UVIG,151.213,4917.72,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.96,0.96,1.94,2.58,CWUE,151.242,4918.93,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.18,1.08,2.78,2.78,UVIG,151.31,4921.76,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.27,1.17,2.5,2.5,UVIG,151.34,4923,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.1,1,2.9,2.9,UVIG,151.41,4925.05,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.08,0.98,2.74,2.74,UVIG,151.44,4925.92,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.07,0.83,2.43,2.43,UVIG,151.51,4927.97,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.04,0.86,2.94,2.94,UVIG,151.56,4929.43,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.12,1.02,2.64,2.64,UVIG,151.59,4930.31,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.11,0.79,2.92,2.92,UVIG,151.63,4931.48,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.75,0.75,2.4,3.04,CKULL,151.71,4933.82,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
-0.14,0.76,2.95,2.95,UVIG,151.76,4935.28,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.29,0.61,3.07,3.07,UVIG,151.81,4936.74,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.3,0.6,2.96,2.96,UVIG,151.83,4937.32,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.74,2.74,UVIG,151.91,4939.66,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.05,0.95,2.68,2.68,UVIG,151.94,4940.54,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.64,2.64,OUMB,152.01,4942.58,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.11,1.01,2.76,2.76,UVIG,152.06,4944.05,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.12,0.78,2.09,2.09,UVIG,152.11,4945.51,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.68,0.68,2.19,2.83,CKULL,152.14,4946.38,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.78,2.78,UVIG,152.21,4948.43,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.04,0.86,2.73,2.73,UVIG,152.26,4949.89,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.87,2.87,UVIG,152.31,4951.35,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.66,0.66,1.57,2.21,CWUE,152.41,4954.28,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.03,0.93,2.76,2.76,UVIG,152.47,4956.03,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.08,0.98,2.66,2.66,UVIG,152.51,4957.2,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.21,1.11,2.39,2.39,UVIG,152.59,4959.54,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.1,0.8,2.54,2.54,UVIG,152.701,4962.79,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.68,0.68,2.05,2.69,CWUE,152.788,4965.34,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.11,1.01,2.5,2.5,UVIG,152.876,4967.89,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.19,1.09,2.46,2.46,UVIG,152.963,4970.44,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.22,1.12,2.56,2.56,UVIG,153.033,4972.48,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.05,0.85,2.86,2.86,UVIG,153.138,4975.55,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.59,2.59,OUMB,153.229,4978.23,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.52,2.52,OUMB,153.328,4981.11,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.45,2.45,OUMB,153.426,4983.98,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.2,1.1,2.55,2.55,UVIG,153.525,4986.86,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.57,2.57,OUMB,153.623,4989.74,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
-0.17,0.73,2.41,2.41,UVIG,153.722,4992.62,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
-0.12,0.78,2.98,2.98,UVIG,153.909,4998.09,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.07,0.97,2.79,2.79,UVIG,153.996,5000.65,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.5,2.5,OUMB,154.084,5003.21,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.85,0.85,1.87,2.51,CWUE,154.172,5005.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.98,0.98,1.82,2.46,CWUE,154.259,5008.33,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.01,0.91,2.18,2.18,UVIG,154.347,5010.89,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.83,2.83,OUMB,154.417,5012.94,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.6,2.6,GORB,154.522,5016.01,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.37,2.37,OUMB,154.61,5018.57,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.65,0.65,2.2,2.84,CWUE,154.697,5021.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.07,0.83,2.81,2.81,UVIG,154.785,5023.7,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.33,0.33,2.35,2.99,CWUE,154.872,5026.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.18,0.18,2.28,2.92,CWUE,154.971,5029.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.47,0.47,2.11,2.75,CWUE,155.001,5030.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.91,0.91,1.96,2.6,CWUE,155.072,5032.08,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,1.87,2.51,CWUE,155.102,5032.96,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.3,1.3,2.5,3.14,CWUE,155.172,5035.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.78,0.78,1.9,2.54,CWUE,155.203,5035.91,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
